rep,dataset,pitype,biastype,site,ncount,scount,truedn,trueds,truednds
28,amine,unequalpi,nobias,97,0.0367901234568,0.018024691358,0.839561575111,1,0.839561575111
28,amine,unequalpi,nobias,98,0.0419204389575,0.0129218106996,0.915345718806,1,0.915345718806
28,amine,unequalpi,nobias,99,0.0349794238683,0.0187654320988,0.852647024893,1,0.852647024893
28,amine,unequalpi,nobias,100,0.0263648834019,0.00820301783265,0.919566017037,1,0.919566017037
28,camelid,unequalpi,bias,1,0,0.00475059382423,0.0494122650814,0.685795400033,0.072051030203793
28,camelid,unequalpi,bias,2,0.00475059382423,0.0166270783848,0.0920421212524,0.819654123797,0.112293854907995
28,camelid,unequalpi,bias,3,0,0.00475059382423,0.0622442922313,0.901951618031,0.0690106774986246
28,camelid,unequalpi,bias,4,0.00712589073634,0.00475059382423,0.0789489293562,0.81636285322,0.09670813541405
28,camelid,unequalpi,bias,5,0,0,0.0286690793503,0.588508587688,0.0487148020438047
28,camelid,unequalpi,bias,6,0,0.0118764845606,0.095665208017,0.726563558386,0.131668051490928
28,camelid,unequalpi,bias,7,0,0.00237529691211,0.0495607340803,0.807989242853,0.0613383587946068
28,camelid,unequalpi,bias,8,0,0.00712589073634,0.0811741503976,0.838910246293,0.0967614244268616
28,camelid,unequalpi,bias,9,0,0.00712589073634,0.029839789156,0.818220992281,0.0364691072919236
28,camelid,unequalpi,bias,10,0,0.00475059382423,0.0399665598025,0.567094119797,0.0704760610404612
28,camelid,unequalpi,bias,11,0.0237529691211,0.00950118764846,0.0692768284205,0.646581613837,0.107143208124016
28,camelid,unequalpi,bias,12,0,0.00712589073634,0.129367914836,0.785539435751,0.164686722204239
28,camelid,unequalpi,bias,13,0.00237529691211,0.00712589073634,0.172142419245,0.933913619268,0.184323705847576
28,camelid,unequalpi,bias,14,0,0.00712589073634,0.140926790801,0.765013014112,0.184214893343459
28,camelid,unequalpi,bias,15,0,0.00950118764846,0.137476404626,0.931180687803,0.147636657876097
28,camelid,unequalpi,bias,16,0.0166270783848,0.00593824228029,0.178409604001,0.718068133973,0.248457765440554
28,camelid,unequalpi,bias,17,0.00712589073634,0.0142517814727,0.187276596262,0.810589393586,0.231037560747618
28,camelid,unequalpi,bias,18,0,0,0.178084972678,0.884035566082,0.201445484221029
28,camelid,unequalpi,bias,19,0.00712589073634,0.00475059382423,0.1677271578,0.915239374015,0.183260426246971
28,camelid,unequalpi,bias,20,0.0237529691211,0,0.188369639423,0.798613908226,0.235870722363745
28,camelid,unequalpi,bias,21,0.00475059382423,0,0.228017560642,0.787533274917,0.289533874827107
28,camelid,unequalpi,bias,22,0,0.0118764845606,0.21860519413,0.830776727718,0.263133507278749
28,camelid,unequalpi,bias,23,0.00475059382423,0.00237529691211,0.259928446367,0.79507182261,0.32692448527949
28,camelid,unequalpi,bias,24,0.00475059382423,0.00712589073634,0.211379626119,0.691826804519,0.305538358355404
28,camelid,unequalpi,bias,25,0,0.00475059382423,0.313690532201,0.829492608041,0.378171582435
28,camelid,unequalpi,bias,26,0.00712589073634,0.00237529691211,0.215669796169,0.816001246232,0.264300817143216
28,camelid,unequalpi,bias,27,0.00237529691211,0.0166270783848,0.210474447171,0.68423102889,0.307607282166733
28,camelid,unequalpi,bias,28,0,0.00475059382423,0.319011451233,0.882146731045,0.361630826262991
28,camelid,unequalpi,bias,29,0.00237529691211,0.00237529691211,0.23041367283,0.915889112167,0.251573765611035
28,camelid,unequalpi,bias,30,0.00475059382423,0.00475059382423,0.258219063652,0.873610879821,0.295576748889515
28,camelid,unequalpi,bias,31,0.0083135391924,0.00593824228029,0.231329513177,0.660952692117,0.349994055453595
28,camelid,unequalpi,bias,32,0.0285035629454,0.00475059382423,0.220638821535,0.742947819581,0.296977547709116
28,camelid,unequalpi,bias,33,0.00475059382423,0.00712589073634,0.27407941809,0.944462064338,0.290196322794722
28,camelid,unequalpi,bias,34,0.00712589073634,0.00712589073634,0.34685117863,0.925239794471,0.374877065062155
28,camelid,unequalpi,bias,35,0.00237529691211,0,0.37673681457,0.740159276715,0.508994248159729
28,camelid,unequalpi,bias,36,0.0118764845606,0.0118764845606,0.380392983589,0.865752046535,0.439378670961792
28,camelid,unequalpi,bias,37,0.0190023752969,0.00475059382423,0.359020316369,0.846689303544,0.424028406720438
28,camelid,unequalpi,bias,38,0.0118764845606,0.00712589073634,0.347006821558,0.954102182899,0.363699850789183
28,camelid,unequalpi,bias,39,0.00950118764846,0.00237529691211,0.363834785402,0.881362523788,0.4128094576092
28,camelid,unequalpi,bias,40,0,0.00712589073634,0.379489721142,0.912333653999,0.415954973795602
28,camelid,unequalpi,bias,41,0.0142517814727,0.0142517814727,0.373731852023,0.946982766999,0.394655388721973
28,camelid,unequalpi,bias,42,0.0166270783848,0,0.285708629748,0.657871907241,0.434292187587417
28,camelid,unequalpi,bias,43,0.021377672209,0.0142517814727,0.389083554182,0.741051037945,0.525042857049311
28,camelid,unequalpi,bias,44,0.0237529691211,0,0.402966394169,0.912427719216,0.441641990573508
28,camelid,unequalpi,bias,45,0.00237529691211,0.00475059382423,0.398563512034,0.65855888194,0.605205582923582
28,camelid,unequalpi,bias,46,0.0118764845606,0.0166270783848,0.520082856413,0.937013722489,0.555042945402654
28,camelid,unequalpi,bias,47,0.00950118764846,0.00475059382423,0.410486665544,0.879081646206,0.466949420813876
28,camelid,unequalpi,bias,48,0.0308788598575,0.00237529691211,0.488158987646,0.846286891023,0.576824470311609
28,camelid,unequalpi,bias,49,0.020190023753,0.0130641330166,0.502371275749,0.947065813991,0.530450226718641
28,camelid,unequalpi,bias,50,0.00950118764846,0.00475059382423,0.427368934661,0.905572080913,0.471932542609005
28,camelid,unequalpi,bias,51,0,0.00237529691211,0.379383894898,0.651687433181,0.582156223338788
28,camelid,unequalpi,bias,52,0.00475059382423,0.00237529691211,0.486083168323,0.923810987152,0.526171668320959
28,camelid,unequalpi,bias,53,0,0.00475059382423,0.456626308999,0.800415635395,0.570486493275032
28,camelid,unequalpi,bias,54,0.00712589073634,0.00712589073634,0.510472075335,0.949101238374,0.537847865639224
28,camelid,unequalpi,bias,55,0.021377672209,0.0261282660333,0.443120320887,0.860928703822,0.514700368241662
28,camelid,unequalpi,bias,56,0.00950118764846,0.00237529691211,0.505469074737,0.817825218695,0.618064915561756
28,camelid,unequalpi,bias,57,0.00712589073634,0.00712589073634,0.478634258863,0.807780548601,0.59253006239374
28,camelid,unequalpi,bias,58,0,0.00475059382423,0.530627525349,0.932822961949,0.568840548522015
28,camelid,unequalpi,bias,59,0.0118764845606,0.00712589073634,0.562318456611,0.86041917309,0.653540128111698
28,camelid,unequalpi,bias,60,0.0166270783848,0,0.533453034449,0.772905091306,0.690192160007135
28,camelid,unequalpi,bias,61,0.00475059382423,0.00712589073634,0.556316740263,0.871136343115,0.638610413467229
28,camelid,unequalpi,bias,62,0.00475059382423,0.0118764845606,0.554466724711,0.950944750649,0.583069336396871
28,camelid,unequalpi,bias,63,0.00237529691211,0.00712589073634,0.568649925003,0.887975810833,0.640388981395288
28,camelid,unequalpi,bias,64,0.00118764845606,0.00593824228029,0.477309881015,0.735061572786,0.649346801256281
28,camelid,unequalpi,bias,65,0.00356294536817,0.0130641330166,0.574764374938,0.885889739057,0.648798997886371
28,camelid,unequalpi,bias,66,0.00475059382423,0.00950118764846,0.525886691795,0.941923638747,0.558311385511637
28,camelid,unequalpi,bias,67,0.020190023753,0.0130641330166,0.625394207292,0.825823103599,0.757298027345668
28,camelid,unequalpi,bias,68,0.021377672209,0.00475059382423,0.690012193539,0.901689161368,0.765243969986449
28,camelid,unequalpi,bias,69,0.0296912114014,0.00356294536817,0.562529722476,0.678328272789,0.829288332864433
28,camelid,unequalpi,bias,70,0.00950118764846,0.00237529691211,0.661039136397,0.889160740553,0.743441659362824
28,camelid,unequalpi,bias,71,0.0118764845606,0.00475059382423,0.607626678494,0.871236754926,0.697430032718959
28,camelid,unequalpi,bias,72,0.0653206650831,0.0225653206651,0.57183407965,0.765649138314,0.746861781767572
28,camelid,unequalpi,bias,73,0.0190023752969,0.0118764845606,0.622693955653,0.876277733449,0.710612551116753
28,camelid,unequalpi,bias,74,0.00475059382423,0.00950118764846,0.635616349774,0.873530509864,0.727640697830874
28,camelid,unequalpi,bias,75,0.0083135391924,0.0130641330166,0.536574722377,0.642411615887,0.835250654109255
28,camelid,unequalpi,bias,76,0.0118764845606,0,0.660266325479,0.86903482423,0.759769697450298
28,camelid,unequalpi,bias,77,0.0285035629454,0,0.503464684815,0.670046180983,0.751388037278842
28,camelid,unequalpi,bias,78,0.0261282660333,0,0.725379299111,0.907189683905,0.79958944857993
28,camelid,unequalpi,bias,79,0.0166270783848,0.00593824228029,0.735397199676,0.912599365629,0.805826989775667
28,camelid,unequalpi,bias,80,0.00712589073634,0.00237529691211,0.635041569152,0.750356249129,0.846320091142234
28,camelid,unequalpi,bias,81,0.0344418052257,0.0106888361045,0.618331840385,0.693122968408,0.892095441311397
28,camelid,unequalpi,bias,82,0.0285035629454,0.00237529691211,0.715309891834,0.921456174377,0.776282054127668
28,camelid,unequalpi,bias,83,0.0237529691211,0.00237529691211,0.750370062375,0.920811896044,0.814900486840739
28,camelid,unequalpi,bias,84,0.0142517814727,0.00237529691211,0.762760044164,0.911165515482,0.837125671684914
28,camelid,unequalpi,bias,85,0.0118764845606,0.00712589073634,0.73791123426,0.839586188039,0.878898729841567
28,camelid,unequalpi,bias,86,0.0225653206651,0.0178147268409,0.715635652357,0.908442252524,0.787761302789132
28,camelid,unequalpi,bias,87,0.0118764845606,0.0118764845606,0.742092996582,0.870428536758,0.852560509270527
28,camelid,unequalpi,bias,88,0.021377672209,0.00712589073634,0.561500648086,0.673885192,0.833228945748967
28,camelid,unequalpi,bias,89,0.020190023753,0.00593824228029,0.621042663056,0.617722344143,1.00537509925694
28,camelid,unequalpi,bias,90,0.021377672209,0.00237529691211,0.831769803437,0.859454403129,0.967788169341842
28,camelid,unequalpi,bias,91,0.0285035629454,0.00237529691211,0.80138592911,0.875635648534,0.915204777753955
28,camelid,unequalpi,bias,92,0.0581947743468,0.0106888361045,0.764147949793,0.773476245551,0.987939777321339
28,camelid,unequalpi,bias,93,0.021377672209,0.00712589073634,0.803937745918,0.841813424319,0.955007039200355
28,camelid,unequalpi,bias,94,0.0166270783848,0.00712589073634,0.833692875582,0.892616216095,0.933988046093565
28,camelid,unequalpi,bias,95,0.0498812351544,0,0.749157111807,0.734240612996,1.02031554581288
28,camelid,unequalpi,bias,96,0.0166270783848,0.00237529691211,0.801804454738,0.90114623015,0.889760649172927
28,camelid,unequalpi,bias,97,0.0190023752969,0.00475059382423,0.759128895279,0.822864096942,0.922544680342892
28,camelid,unequalpi,bias,98,0.0142517814727,0.00950118764846,0.80311054367,0.797749738205,1.00671990877372
28,camelid,unequalpi,bias,99,0.0308788598575,0.00475059382423,0.780259686856,0.853484469855,0.914204902859638
28,camelid,unequalpi,bias,100,0.021377672209,0.00237529691211,0.809031962675,0.750674938622,1.07773940630032
28,camelid,unequalpi,nobias,1,0.00237529691211,0.0142517814727,0.0653761777655,0.999999999304,0.0653761778110018
28,camelid,unequalpi,nobias,2,0.00237529691211,0.00712589073634,0.094004899263,0.999999999985,0.0940048992644101
28,camelid,unequalpi,nobias,3,0,0.0190023752969,0.0628841464332,0.999999999376,0.0628841464724397
28,camelid,unequalpi,nobias,4,0,0.0142517814727,0.0846327324255,0.999999994992,0.0846327328493407
28,camelid,unequalpi,nobias,5,0,0.0142517814727,0.0302734408501,0.999999996666,0.0302734409510317
28,camelid,unequalpi,nobias,6,0.00237529691211,0.00950118764846,0.0948477054282,0.9999999998,0.0948477054471695
28,camelid,unequalpi,nobias,7,0,0.00950118764846,0.0520543854219,0.99999999964,0.0520543854406396
28,camelid,unequalpi,nobias,8,0,0.0142517814727,0.0853318632624,0.999999998701,0.0853318633732461
28,camelid,unequalpi,nobias,9,0,0.00950118764846,0.0328259397816,0.999999999974,0.0328259397824535
28,camelid,unequalpi,nobias,10,0.00237529691211,0.0166270783848,0.0513095107883,0.999999997434,0.0513095109199602
28,camelid,unequalpi,nobias,11,0.00712589073634,0,0.0981405686786,0.999999999841,0.0981405686942043
28,camelid,unequalpi,nobias,12,0.00237529691211,0.00475059382423,0.14609328133,0.99999999998,0.146093281332922
28,camelid,unequalpi,nobias,13,0.00950118764846,0.00950118764846,0.17866061313,1,0.17866061313
28,camelid,unequalpi,nobias,14,0,0.0190023752969,0.17079838439,1,0.17079838439
28,camelid,unequalpi,nobias,15,0.00712589073634,0.00475059382423,0.137867184125,0.999999999795,0.137867184153263
28,camelid,unequalpi,nobias,16,0.00712589073634,0.00950118764846,0.198653448003,1,0.198653448003
28,camelid,unequalpi,nobias,17,0,0.0118764845606,0.215603764308,1,0.215603764308
28,camelid,unequalpi,nobias,18,0.0118764845606,0.00712589073634,0.1801236459,1,0.1801236459
28,camelid,unequalpi,nobias,19,0.00237529691211,0.00950118764846,0.175676154501,0.9999999999,0.175676154518568
28,camelid,unequalpi,nobias,20,0.00712589073634,0.00950118764846,0.200003990236,1,0.200003990236
28,camelid,unequalpi,nobias,21,0.0142517814727,0.00950118764846,0.231489914097,1,0.231489914097
28,camelid,unequalpi,nobias,22,0.00237529691211,0.0261282660333,0.242787981474,1,0.242787981474
28,camelid,unequalpi,nobias,23,0.0237529691211,0.0118764845606,0.279562828662,1,0.279562828662
28,camelid,unequalpi,nobias,24,0.00237529691211,0.00237529691211,0.253131032459,1,0.253131032459
28,camelid,unequalpi,nobias,25,0.021377672209,0.00475059382423,0.343635648983,1,0.343635648983
28,camelid,unequalpi,nobias,26,0.00237529691211,0.00950118764846,0.251548955661,1,0.251548955661
28,camelid,unequalpi,nobias,27,0.00950118764846,0.00950118764846,0.248828431335,1,0.248828431335
28,camelid,unequalpi,nobias,28,0.00475059382423,0.0142517814727,0.335790945637,1,0.335790945637
28,camelid,unequalpi,nobias,29,0.00712589073634,0.00712589073634,0.246193456782,1,0.246193456782
28,camelid,unequalpi,nobias,30,0.0166270783848,0.0142517814727,0.2804890425,1,0.2804890425
28,camelid,unequalpi,nobias,31,0.00712589073634,0.00237529691211,0.273973541354,1,0.273973541354
28,camelid,unequalpi,nobias,32,0.00237529691211,0.0118764845606,0.288232969282,1,0.288232969282
28,camelid,unequalpi,nobias,33,0.00237529691211,0.00237529691211,0.279252770085,1,0.279252770085
28,camelid,unequalpi,nobias,34,0.00475059382423,0.00475059382423,0.358428429828,1,0.358428429828
28,camelid,unequalpi,nobias,35,0.0380047505938,0.00712589073634,0.428570680056,1,0.428570680056
28,camelid,unequalpi,nobias,36,0.021377672209,0.0142517814727,0.414019564318,1,0.414019564318
28,camelid,unequalpi,nobias,37,0.00237529691211,0.00712589073634,0.405749384454,1,0.405749384454
28,camelid,unequalpi,nobias,38,0.00950118764846,0.0118764845606,0.354258722258,1,0.354258722258
28,camelid,unequalpi,nobias,39,0.0166270783848,0.00950118764846,0.385461686584,1,0.385461686584
28,camelid,unequalpi,nobias,40,0.00475059382423,0.0118764845606,0.405981247359,1,0.405981247359
28,camelid,unequalpi,nobias,41,0.00237529691211,0.00237529691211,0.379734413287,1,0.379734413287
28,camelid,unequalpi,nobias,42,0.00950118764846,0.00712589073634,0.387804429205,1,0.387804429205
28,camelid,unequalpi,nobias,43,0.00237529691211,0.00712589073634,0.439337649587,1,0.439337649587
28,camelid,unequalpi,nobias,44,0.00712589073634,0.00237529691211,0.423933908997,1,0.423933908997
28,camelid,unequalpi,nobias,45,0.0142517814727,0.00712589073634,0.492977736057,1,0.492977736057
28,camelid,unequalpi,nobias,46,0.0190023752969,0.00950118764846,0.544193133853,1,0.544193133853
28,camelid,unequalpi,nobias,47,0,0.00950118764846,0.460267244871,1,0.460267244871
28,camelid,unequalpi,nobias,48,0.00712589073634,0.0118764845606,0.534678413973,1,0.534678413973
28,camelid,unequalpi,nobias,49,0.0427553444181,0.00950118764846,0.527337158282,1,0.527337158282
28,camelid,unequalpi,nobias,50,0.00237529691211,0,0.471655465391,1,0.471655465391
28,camelid,unequalpi,nobias,51,0.00593824228029,0.0106888361045,0.467382215282,1,0.467382215282
28,camelid,unequalpi,nobias,52,0.0142517814727,0.00237529691211,0.512882243316,1,0.512882243316
28,camelid,unequalpi,nobias,53,0.0142517814727,0.00475059382423,0.526488812531,1,0.526488812531
28,camelid,unequalpi,nobias,54,0.021377672209,0.0118764845606,0.516605587753,1,0.516605587753
28,camelid,unequalpi,nobias,55,0.00237529691211,0.00475059382423,0.499265268821,1,0.499265268821
28,camelid,unequalpi,nobias,56,0.00712589073634,0.00712589073634,0.601605859561,1,0.601605859561
28,camelid,unequalpi,nobias,57,0.0308788598575,0.0166270783848,0.557220263898,1,0.557220263898
28,camelid,unequalpi,nobias,58,0.0118764845606,0.0190023752969,0.565550800365,1,0.565550800365
28,camelid,unequalpi,nobias,59,0.00237529691211,0.00712589073634,0.634845261808,1,0.634845261808
28,camelid,unequalpi,nobias,60,0.021377672209,0.00712589073634,0.625288541518,1,0.625288541518
28,camelid,unequalpi,nobias,61,0.0166270783848,0.00712589073634,0.613860883366,1,0.613860883366
28,camelid,unequalpi,nobias,62,0.00475059382423,0.00712589073634,0.5747529174,1,0.5747529174
28,camelid,unequalpi,nobias,63,0.0106888361045,0.0154394299287,0.627261802755,1,0.627261802755
28,camelid,unequalpi,nobias,64,0.0308788598575,0,0.603736143417,1,0.603736143417
28,camelid,unequalpi,nobias,65,0,0.00950118764846,0.624099101006,1,0.624099101006
28,camelid,unequalpi,nobias,66,0.0142517814727,0.0166270783848,0.55268556718,1,0.55268556718
28,camelid,unequalpi,nobias,67,0.0118764845606,0.0142517814727,0.69326283755,1,0.69326283755
28,camelid,unequalpi,nobias,68,0.0178147268409,0.0106888361045,0.739337516821,1,0.739337516821
28,camelid,unequalpi,nobias,69,0,0.00237529691211,0.715338056968,1,0.715338056968
28,camelid,unequalpi,nobias,70,0.00712589073634,0.0142517814727,0.728479858707,1,0.728479858707
28,camelid,unequalpi,nobias,71,0.00475059382423,0.0118764845606,0.672510678955,1,0.672510678955
28,camelid,unequalpi,nobias,72,0.0166270783848,0.0142517814727,0.703403358958,1,0.703403358958
28,camelid,unequalpi,nobias,73,0.0249406175772,0.0083135391924,0.676651667568,1,0.676651667568
28,camelid,unequalpi,nobias,74,0.00950118764846,0,0.673638329524,1,0.673638329524
28,camelid,unequalpi,nobias,75,0.021377672209,0.00950118764846,0.681741875965,1,0.681741875965
28,camelid,unequalpi,nobias,76,0.0166270783848,0.00712589073634,0.733414480102,1,0.733414480102
28,camelid,unequalpi,nobias,77,0.020190023753,0.0083135391924,0.675586284776,1,0.675586284776
28,camelid,unequalpi,nobias,78,0.00950118764846,0,0.786135821842,1,0.786135821842
28,camelid,unequalpi,nobias,79,0.0190023752969,0,0.794030191629,1,0.794030191629
28,camelid,unequalpi,nobias,80,0.0106888361045,0.00593824228029,0.743746036537,1,0.743746036537
28,camelid,unequalpi,nobias,81,0.0178147268409,0.0130641330166,0.744332445838,1,0.744332445838
28,camelid,unequalpi,nobias,82,0.0237529691211,0.00950118764846,0.758024058881,1,0.758024058881
28,camelid,unequalpi,nobias,83,0.0142517814727,0.00237529691211,0.796283661947,1,0.796283661947
28,camelid,unequalpi,nobias,84,0.0166270783848,0.0118764845606,0.820018674889,1,0.820018674889
28,camelid,unequalpi,nobias,85,0.0118764845606,0.00475059382423,0.808108239452,1,0.808108239452
28,camelid,unequalpi,nobias,86,0.0237529691211,0.00475059382423,0.760975763503,1,0.760975763503
28,camelid,unequalpi,nobias,87,0.0166270783848,0.00950118764846,0.824415796867,1,0.824415796867
28,camelid,unequalpi,nobias,88,0.00950118764846,0.00712589073634,0.747295113107,1,0.747295113107
28,camelid,unequalpi,nobias,89,0.0498812351544,0.0142517814727,0.83513766196,1,0.83513766196
28,camelid,unequalpi,nobias,90,0.0308788598575,0.0190023752969,0.903041519688,1,0.903041519688
28,camelid,unequalpi,nobias,91,0.0332541567696,0.0118764845606,0.889556787745,1,0.889556787745
28,camelid,unequalpi,nobias,92,0.0118764845606,0,0.871083282355,1,0.871083282355
28,camelid,unequalpi,nobias,93,0.00712589073634,0.0190023752969,0.912940456301,1,0.912940456301
28,camelid,unequalpi,nobias,94,0.0142517814727,0.0118764845606,0.89412943119,1,0.89412943119
28,camelid,unequalpi,nobias,95,0.0356294536817,0.0118764845606,0.903870946829,1,0.903870946829
28,camelid,unequalpi,nobias,96,0.0261282660333,0,0.868627281396,1,0.868627281396
28,camelid,unequalpi,nobias,97,0.0261282660333,0.0118764845606,0.839561575111,1,0.839561575111
28,camelid,unequalpi,nobias,98,0.0166270783848,0,0.915345718806,1,0.915345718806
28,camelid,unequalpi,nobias,99,0.0285035629454,0.00475059382423,0.852647024893,1,0.852647024893
28,camelid,unequalpi,nobias,100,0.0193982581156,0.0162311955661,0.919566017037,1,0.919566017037
28,vertrho,unequalpi,bias,1,0,0.0285714285714,0.0494122650814,0.685795400033,0.072051030203793
28,vertrho,unequalpi,bias,2,0,0.0142857142857,0.0920421212524,0.819654123797,0.112293854907995
28,vertrho,unequalpi,bias,3,0,0.0285714285714,0.0622442922313,0.901951618031,0.0690106774986246
28,vertrho,unequalpi,bias,4,0.0142857142857,0.0285714285714,0.0789489293562,0.81636285322,0.09670813541405
28,vertrho,unequalpi,bias,5,0,0.0142857142857,0.0286690793503,0.588508587688,0.0487148020438047
28,vertrho,unequalpi,bias,6,0,0.0142857142857,0.095665208017,0.726563558386,0.131668051490928
28,vertrho,unequalpi,bias,7,0.0714285714286,0.0571428571429,0.0495607340803,0.807989242853,0.0613383587946068
28,vertrho,unequalpi,bias,8,0,0.0571428571429,0.0811741503976,0.838910246293,0.0967614244268616
28,vertrho,unequalpi,bias,9,0,0.0285714285714,0.029839789156,0.818220992281,0.0364691072919236
28,vertrho,unequalpi,bias,10,0,0.0285714285714,0.0399665598025,0.567094119797,0.0704760610404612
28,vertrho,unequalpi,bias,11,0,0.0285714285714,0.0692768284205,0.646581613837,0.107143208124016
28,vertrho,unequalpi,bias,12,0,0.0142857142857,0.129367914836,0.785539435751,0.164686722204239
28,vertrho,unequalpi,bias,13,0,0.0571428571429,0.172142419245,0.933913619268,0.184323705847576
28,vertrho,unequalpi,bias,14,0.0357142857143,0.00714285714286,0.140926790801,0.765013014112,0.184214893343459
28,vertrho,unequalpi,bias,15,0,0.0571428571429,0.137476404626,0.931180687803,0.147636657876097
28,vertrho,unequalpi,bias,16,0.0142857142857,0.0857142857143,0.178409604001,0.718068133973,0.248457765440554
28,vertrho,unequalpi,bias,17,0.0142857142857,0.0714285714286,0.187276596262,0.810589393586,0.231037560747618
28,vertrho,unequalpi,bias,18,0.0142857142857,0.0285714285714,0.178084972678,0.884035566082,0.201445484221029
28,vertrho,unequalpi,bias,19,0,0,0.1677271578,0.915239374015,0.183260426246971
28,vertrho,unequalpi,bias,20,0,0.0142857142857,0.188369639423,0.798613908226,0.235870722363745
28,vertrho,unequalpi,bias,21,0.1,0.0142857142857,0.228017560642,0.787533274917,0.289533874827107
28,vertrho,unequalpi,bias,22,0.0285714285714,0.0285714285714,0.21860519413,0.830776727718,0.263133507278749
28,vertrho,unequalpi,bias,23,0.0571428571429,0.0285714285714,0.259928446367,0.79507182261,0.32692448527949
28,vertrho,unequalpi,bias,24,0.107142857143,0.05,0.211379626119,0.691826804519,0.305538358355404
28,vertrho,unequalpi,bias,25,0.0285714285714,0.0285714285714,0.313690532201,0.829492608041,0.378171582435
28,vertrho,unequalpi,bias,26,0,0.0428571428571,0.215669796169,0.816001246232,0.264300817143216
28,vertrho,unequalpi,bias,27,0,0.0285714285714,0.210474447171,0.68423102889,0.307607282166733
28,vertrho,unequalpi,bias,28,0.0285714285714,0.0571428571429,0.319011451233,0.882146731045,0.361630826262991
28,vertrho,unequalpi,bias,29,0.142857142857,0,0.23041367283,0.915889112167,0.251573765611035
28,vertrho,unequalpi,bias,30,0.0142857142857,0,0.258219063652,0.873610879821,0.295576748889515
28,vertrho,unequalpi,bias,31,0,0.0142857142857,0.231329513177,0.660952692117,0.349994055453595
28,vertrho,unequalpi,bias,32,0.0142857142857,0.0714285714286,0.220638821535,0.742947819581,0.296977547709116
28,vertrho,unequalpi,bias,33,0.0142857142857,0.114285714286,0.27407941809,0.944462064338,0.290196322794722
28,vertrho,unequalpi,bias,34,0,0.0142857142857,0.34685117863,0.925239794471,0.374877065062155
28,vertrho,unequalpi,bias,35,0,0.0285714285714,0.37673681457,0.740159276715,0.508994248159729
28,vertrho,unequalpi,bias,36,0.0285714285714,0.0142857142857,0.380392983589,0.865752046535,0.439378670961792
28,vertrho,unequalpi,bias,37,0.0571428571429,0.0571428571429,0.359020316369,0.846689303544,0.424028406720438
28,vertrho,unequalpi,bias,38,0.0142857142857,0.0428571428571,0.347006821558,0.954102182899,0.363699850789183
28,vertrho,unequalpi,bias,39,0.0142857142857,0.0428571428571,0.363834785402,0.881362523788,0.4128094576092
28,vertrho,unequalpi,bias,40,0.0285714285714,0.0285714285714,0.379489721142,0.912333653999,0.415954973795602
28,vertrho,unequalpi,bias,41,0.0857142857143,0.0285714285714,0.373731852023,0.946982766999,0.394655388721973
28,vertrho,unequalpi,bias,42,0.0142857142857,0.0285714285714,0.285708629748,0.657871907241,0.434292187587417
28,vertrho,unequalpi,bias,43,0.0142857142857,0.0428571428571,0.389083554182,0.741051037945,0.525042857049311
28,vertrho,unequalpi,bias,44,0.0285714285714,0.0285714285714,0.402966394169,0.912427719216,0.441641990573508
28,vertrho,unequalpi,bias,45,0.0428571428571,0.0428571428571,0.398563512034,0.65855888194,0.605205582923582
28,vertrho,unequalpi,bias,46,0.0571428571429,0.0428571428571,0.520082856413,0.937013722489,0.555042945402654
28,vertrho,unequalpi,bias,47,0.140476190476,0.0595238095238,0.410486665544,0.879081646206,0.466949420813876
28,vertrho,unequalpi,bias,48,0.0285714285714,0,0.488158987646,0.846286891023,0.576824470311609
28,vertrho,unequalpi,bias,49,0.0142857142857,0.0428571428571,0.502371275749,0.947065813991,0.530450226718641
28,vertrho,unequalpi,bias,50,0.0142857142857,0.0857142857143,0.427368934661,0.905572080913,0.471932542609005
28,vertrho,unequalpi,bias,51,0,0.0285714285714,0.379383894898,0.651687433181,0.582156223338788
28,vertrho,unequalpi,bias,52,0.135714285714,0.00714285714286,0.486083168323,0.923810987152,0.526171668320959
28,vertrho,unequalpi,bias,53,0.0142857142857,0,0.456626308999,0.800415635395,0.570486493275032
28,vertrho,unequalpi,bias,54,0.0714285714286,0.0285714285714,0.510472075335,0.949101238374,0.537847865639224
28,vertrho,unequalpi,bias,55,0.0714285714286,0.0142857142857,0.443120320887,0.860928703822,0.514700368241662
28,vertrho,unequalpi,bias,56,0.0714285714286,0.0428571428571,0.505469074737,0.817825218695,0.618064915561756
28,vertrho,unequalpi,bias,57,0.107142857143,0.0285714285714,0.478634258863,0.807780548601,0.59253006239374
28,vertrho,unequalpi,bias,58,0.0928571428571,0.0214285714286,0.530627525349,0.932822961949,0.568840548522015
28,vertrho,unequalpi,bias,59,0.0428571428571,0.0285714285714,0.562318456611,0.86041917309,0.653540128111698
28,vertrho,unequalpi,bias,60,0.05,0.0214285714286,0.533453034449,0.772905091306,0.690192160007135
28,vertrho,unequalpi,bias,61,0.0142857142857,0.0428571428571,0.556316740263,0.871136343115,0.638610413467229
28,vertrho,unequalpi,bias,62,0.1,0.0714285714286,0.554466724711,0.950944750649,0.583069336396871
28,vertrho,unequalpi,bias,63,0.1,0,0.568649925003,0.887975810833,0.640388981395288
28,vertrho,unequalpi,bias,64,0.0285714285714,0,0.477309881015,0.735061572786,0.649346801256281
28,vertrho,unequalpi,bias,65,0.0714285714286,0.0571428571429,0.574764374938,0.885889739057,0.648798997886371
