dataset,biastype,method,rep,estbias,r,rmsd,resvar,parameter
h3,nobias,FUBAR1,44,0.058551476536337,0.401780573399356,0.390378314832414,0.141523647059515,dN
h3,nobias,FUBAR1,45,0.031397636536337,0.613488379933036,0.273825183692293,0.0720294453462697,dN
h3,nobias,FUBAR1,46,0.016695416536337,0.407286376785326,0.404448158463734,0.1585551253488,dN
h3,nobias,FUBAR1,47,0.087016196536337,0.326471772663415,0.577439607684419,0.327651720116026,dN
h3,nobias,FUBAR1,48,0.122275586536337,0.251403422158623,0.629851037924613,0.377939392934274,dN
h3,nobias,FUBAR1,49,0.00469890653633699,0.487169684760507,0.313878278653846,0.0906004919517203,dN
h3,nobias,FUBAR1,50,0.033578096536337,0.298263666298157,0.426733605811121,0.164914380972707,dN
h3,nobias,FUBAR2,1,0.046349706536337,0.450071970615682,0.356679061484173,0.118845350709542,dN
h3,nobias,FUBAR2,2,0.055484696536337,0.485821773008977,0.42108069359155,0.176640960494889,dN
h3,nobias,FUBAR2,3,0.028122586536337,0.402263622024938,0.365128414039973,0.122282362498877,dN
h3,nobias,FUBAR2,4,0.051385216536337,0.554564535483676,0.353249765664891,0.123534708425918,dN
h3,nobias,FUBAR2,5,0.054217636536337,0.415973499475672,0.477280998349385,0.226995417032835,dN
h3,nobias,FUBAR2,6,0.049509566536337,0.386066075081733,0.407155629324318,0.156250981449095,dN
h3,nobias,FUBAR2,7,0.076146076536337,0.499608490247214,0.403853753622694,0.159112008647246,dN
h3,nobias,FUBAR2,8,0.044199836536337,0.37123861626361,0.441341663372808,0.187902358326624,dN
h3,nobias,FUBAR2,9,0.057466076536337,0.426315471108532,0.422740565018016,0.173963563163653,dN
h3,nobias,FUBAR2,10,0.083740856536337,0.260261552860575,0.517275050185761,0.248143930854041,dN
h3,nobias,FUBAR2,11,0.056936206536337,0.391625363093993,0.475945897310154,0.223450277179054,dN
h3,nobias,FUBAR2,12,0.057268006536337,0.476224013951951,0.336047458396091,0.103141144783138,dN
h3,nobias,FUBAR2,13,0.046180966536337,0.543000613538354,0.295788390699976,0.0799398783346422,dN
h3,nobias,FUBAR2,14,-0.016096523463663,0.442448002320673,0.318707842193395,0.0889010773121171,dN
h3,nobias,FUBAR2,15,0.170207216536337,0.487342040362226,0.534067330841312,0.261171286778616,dN
h3,nobias,FUBAR2,16,0.044821766536337,0.427528813523105,0.395715899053678,0.150705961836567,dN
h3,nobias,FUBAR2,17,0.049305526536337,0.521670943951049,0.377895024499253,0.14185888512468,dN
h3,nobias,FUBAR2,18,0.048196486536337,0.298816802974225,0.426416976179049,0.16331801190439,dN
h3,nobias,FUBAR2,19,0.134960606536337,0.330127732050917,0.53908920252525,0.270652073294474,dN
h3,nobias,FUBAR2,20,0.040341746536337,0.340207508272293,0.427475223416813,0.170908368891768,dN
h3,nobias,FUBAR2,21,0.031172106536337,0.479247355736276,0.369553369803581,0.133778241184858,dN
h3,nobias,FUBAR2,22,0.183756386536337,0.447016951623292,0.580942893120954,0.309812162958895,dN
h3,nobias,FUBAR2,23,0.054718146536337,0.407509424748727,0.482864671879672,0.232109864791223,dN
h3,nobias,FUBAR2,24,0.092019776536337,0.403623672278621,0.510575131421126,0.255386001655133,dN
h3,nobias,FUBAR2,25,0.059177376536337,0.325592657876039,0.414626549565783,0.154389401598126,dN
h3,nobias,FUBAR2,26,0.051747956536337,0.490317412276464,0.288790089385382,0.0677168854315928,dN
h3,nobias,FUBAR2,27,0.046465256536337,0.43942189928945,0.41971885118885,0.173500222110961,dN
h3,nobias,FUBAR2,28,0.028862456536337,0.525902471320105,0.283584728668424,0.0705610256404312,dN
h3,nobias,FUBAR2,29,0.048601136536337,0.446933490712081,0.298462261402094,0.070257373252761,dN
h3,nobias,FUBAR2,30,0.195464216536337,0.258291564507566,0.611160130480322,0.329144833297854,dN
h3,nobias,FUBAR2,31,0.060794146536337,0.528693467191398,0.301741821162964,0.0810040336344494,dN
h3,nobias,FUBAR2,32,0.052454056536337,0.549452425669133,0.342442196576789,0.114865982565033,dN
h3,nobias,FUBAR2,33,0.118763656536337,0.27789557211583,0.617816135738904,0.366575830250926,dN
h3,nobias,FUBAR2,34,0.057766976536337,0.490108974810758,0.382963179622759,0.143264945644915,dN
h3,nobias,FUBAR2,35,0.059106236536337,0.345188567676498,0.443709090499435,0.185435813320924,dN
h3,nobias,FUBAR2,36,0.031425856536337,0.432645287565295,0.439310930422021,0.19270010681839,dN
h3,nobias,FUBAR2,37,0.024278396536337,0.448356359026438,0.296537048298169,0.0713038337646337,dN
h3,nobias,FUBAR2,38,0.030442116536337,0.436406541635247,0.339851872562371,0.104700100327805,dN
h3,nobias,FUBAR2,39,0.082868156536337,0.339021782368131,0.587092671102747,0.341471096552781,dN
h3,nobias,FUBAR2,40,0.024163206536337,0.562052602727979,0.238332437122779,0.0401155309543229,dN
h3,nobias,FUBAR2,41,0.184520446536337,0.214826408578094,0.790202736644659,0.592799537147902,dN
h3,nobias,FUBAR2,42,0.149737696536337,0.277866885148601,0.712254508790277,0.49057573031176,dN
h3,nobias,FUBAR2,43,0.044069486536337,0.404394597226792,0.358768003170263,0.115652757173585,dN
h3,nobias,FUBAR2,44,0.059525606536337,0.39076388437553,0.41008785798694,0.158275149342231,dN
h3,nobias,FUBAR2,45,0.036139426536337,0.585735899057152,0.305379618563334,0.0914340165947435,dN
h3,nobias,FUBAR2,46,0.030288336536337,0.39000849888932,0.421573382754223,0.171989060305325,dN
h3,nobias,FUBAR2,47,0.073466716536337,0.335162369849775,0.562404543941438,0.312544945571073,dN
h3,nobias,FUBAR2,48,0.195411336536337,0.229534057707032,0.800671059775593,0.608215913133567,dN
h3,nobias,FUBAR2,49,0.032022396536337,0.465634511953389,0.35918027321457,0.123823846059496,dN
h3,nobias,FUBAR2,50,0.035866756536337,0.344047295244329,0.390471597971762,0.136873439130468,dN
hivrt,bias,FUBAR1,1,0.220178321444125,0.305109376707713,0.689659393827138,0.435181248361614,dN
hivrt,bias,FUBAR1,2,0.135770671444125,0.0778543014487609,0.708898402400824,0.459898624448744,dN
hivrt,bias,FUBAR1,3,0.141643581444125,0.464980994465627,0.31296783271243,0.0696884953484537,dN
hivrt,bias,FUBAR1,4,0.147787981444125,0.348976684303426,0.470861940041971,0.198832489709348,dN
hivrt,bias,FUBAR1,5,0.112615441444125,0.440807017131282,0.335724230551037,0.0945794176764991,dN
hivrt,bias,FUBAR1,6,0.118934551444125,0.293802308156123,0.454377625368259,0.185145689866978,dN
hivrt,bias,FUBAR1,7,0.186579671444125,0.492145865286547,0.394545443804631,0.121691744181349,dN
hivrt,bias,FUBAR1,8,0.139586201444125,0.1029972677792,0.648523820671443,0.379069549486917,dN
hivrt,bias,FUBAR1,9,0.156922351444125,0.46360279587391,0.382623150458921,0.12118851240015,dN
hivrt,bias,FUBAR1,10,0.168704441444125,0.386124100241007,0.499341908256991,0.223825244985155,dN
hivrt,bias,FUBAR1,11,0.105414711444125,0.358357261303311,0.275009883590455,0.0399650452726623,dN
hivrt,bias,FUBAR1,12,0.093266671444125,0.371131469634388,0.514533920914319,0.260134253978086,dN
hivrt,bias,FUBAR1,13,0.128422001444125,0.508081071109034,0.366257719435478,0.118885037441667,dN
hivrt,bias,FUBAR1,14,0.156575131444125,0.353090334523467,0.522697094187047,0.251435431036962,dN
hivrt,bias,FUBAR1,15,0.132170931444125,0.421796871962158,0.480818407000861,0.217656774977645,dN
hivrt,bias,FUBAR1,16,0.151444201444125,0.506031340017285,0.359974184351346,0.106713652155594,dN
hivrt,bias,FUBAR1,17,0.224986181444125,0.51731406185707,0.619694354855327,0.328366593267714,dN
hivrt,bias,FUBAR1,18,0.157553311444125,0.353985920017587,0.443370543266228,0.168501021232824,dN
hivrt,bias,FUBAR1,19,0.128640201444125,0.340206853019891,0.486609724650419,0.220134164593713,dN
hivrt,bias,FUBAR1,20,0.094017151444125,0.466177893659077,0.295702780500773,0.0707063351118495,dN
hivrt,bias,FUBAR1,21,0.137130491444125,0.366668184958409,0.473378570952451,0.206027842395456,dN
hivrt,bias,FUBAR1,22,0.152573811444125,0.173105687178911,0.677395971103821,0.429496196778466,dN
hivrt,bias,FUBAR1,23,0.113210801444125,0.362165792913899,0.462102112078055,0.2007891301465,dN
hivrt,bias,FUBAR1,24,0.143899181444125,0.31968124630712,0.670079028065926,0.436826860547625,dN
hivrt,bias,FUBAR1,25,0.209644181444125,0.270763389689524,0.699659732465027,0.452322893054318,dN
hivrt,bias,FUBAR1,26,0.132082281444125,0.438675852191709,0.481950582055666,0.219132747713242,dN
hivrt,bias,FUBAR1,27,0.122219281444125,0.399194782712982,0.490493608067537,0.229408102752644,dN
hivrt,bias,FUBAR1,28,0.091398351444125,0.395000461836348,0.459776421063225,0.205358300192452,dN
hivrt,bias,FUBAR1,29,0.107477711444125,0.421161122094912,0.326265827637333,0.086657150966887,dN
hivrt,bias,FUBAR1,30,0.093704421444125,0.445618405089975,0.326822014983741,0.0926219843660954,dN
hivrt,bias,FUBAR1,31,0.122301781444125,0.364428378856009,0.486217324553371,0.22319208042294,dN
hivrt,bias,FUBAR1,32,0.173145461444125,0.489765349730348,0.345665068231784,0.0860301990698646,dN
hivrt,bias,FUBAR1,33,0.173730891444125,0.298537123997613,0.558595320876027,0.282512045257701,dN
hivrt,bias,FUBAR1,34,0.098527541444125,0.523017779378175,0.263315425594299,0.0510595291657642,dN
hivrt,bias,FUBAR1,35,0.165996191444125,0.511611402684068,0.375157032631526,0.114174487897122,dN
hivrt,bias,FUBAR1,36,0.215462221444125,0.174917369122434,0.709929370372372,0.452988341557914,dN
hivrt,bias,FUBAR1,37,0.090298441444125,0.605817947816296,0.253576267171599,0.0535208339297125,dN
hivrt,bias,FUBAR1,38,0.119813631444125,0.345525200452472,0.528513332362757,0.268178997829036,dN
hivrt,bias,FUBAR1,39,0.064332491444125,0.399250915530395,0.311491703154044,0.0820509638177027,dN
hivrt,bias,FUBAR1,40,0.163654761444125,0.241590352048232,0.536937747876339,0.254306220231054,dN
hivrt,bias,FUBAR1,41,0.125773101444125,0.482066160048038,0.530720229801933,0.268986834109576,dN
hivrt,bias,FUBAR1,42,0.113972611444125,0.540639645949095,0.274893998702397,0.0567070853167347,dN
hivrt,bias,FUBAR1,43,0.126669481444125,0.48289092870313,0.357932193066521,0.111501681971742,dN
hivrt,bias,FUBAR1,44,0.186409771444125,0.229247304122299,0.766912527453624,0.560957194222543,dN
hivrt,bias,FUBAR1,45,0.059788571444125,0.417594409580912,0.263167149240501,0.0483985533491463,dN
hivrt,bias,FUBAR1,46,0.110980581444125,0.360251593737493,0.401686680463097,0.143768776151468,dN
hivrt,bias,FUBAR1,47,0.185070631444125,0.284478706307107,0.474830155665571,0.182863830080302,dN
hivrt,bias,FUBAR1,48,0.097674351444125,0.276319291126597,0.434705224516446,0.168823335280491,dN
hivrt,bias,FUBAR1,49,0.172403171444125,0.447797467958361,0.477502446786656,0.202178893243992,dN
hivrt,bias,FUBAR1,50,0.069258301444125,0.284692310266918,0.398963045734125,0.141703925326794,dN
hivrt,bias,FUBAR2,1,0.300307001444125,0.28525043741205,0.863065976800592,0.668027605983468,dN
hivrt,bias,FUBAR2,2,0.142828021444125,0.0678083727874636,0.785294116204681,0.573825362352652,dN
hivrt,bias,FUBAR2,3,0.153878781444125,0.448638425409104,0.354311044751203,0.0973883250575379,dN
hivrt,bias,FUBAR2,4,0.132940241444125,0.380779824230402,0.435989835410774,0.171433970674593,dN
hivrt,bias,FUBAR2,5,0.104843891444125,0.423651196322635,0.365092819224224,0.118982173045196,dN
hivrt,bias,FUBAR2,6,0.112257591444125,0.328773414050559,0.422813853502599,0.159882737106646,dN
hivrt,bias,FUBAR2,7,0.217657991444125,0.485208343868435,0.450993784185781,0.158937025990721,dN
hivrt,bias,FUBAR2,8,0.150983171444125,0.0893648404741926,0.734485092865509,0.496824035750484,dN
hivrt,bias,FUBAR2,9,0.215693271444125,0.460404202473772,0.480779386697611,0.188235372649012,dN
hivrt,bias,FUBAR2,10,0.232496891444125,0.359991630829551,0.619988272596725,0.336886696928112,dN
hivrt,bias,FUBAR2,11,0.095094911444125,0.341618812116531,0.287846322778851,0.0511885899643147,dN
hivrt,bias,FUBAR2,12,0.114885861444125,0.344240648234704,0.605344903064607,0.360144971453969,dN
hivrt,bias,FUBAR2,13,0.126525591444125,0.49682240739268,0.39177248401207,0.139726251153326,dN
hivrt,bias,FUBAR2,14,0.207934641444125,0.348792264343945,0.591004078319063,0.311401032099761,dN
hivrt,bias,FUBAR2,15,0.136714281444125,0.437801534717715,0.485745078602597,0.221621786349048,dN
hivrt,bias,FUBAR2,16,0.168539531444125,0.472527250818709,0.417165107163811,0.147594771232947,dN
hivrt,bias,FUBAR2,17,0.286547951444125,0.508300650835049,0.736523153703874,0.445321313757582,dN
hivrt,bias,FUBAR2,18,0.179717471444125,0.341661046420244,0.497355126473892,0.214672374960197,dN
hivrt,bias,FUBAR2,19,0.119094841444125,0.367886433842365,0.444131013956194,0.182076985942509,dN
hivrt,bias,FUBAR2,20,0.104396831444125,0.438522693701223,0.331145758001635,0.092875508886746,dN
hivrt,bias,FUBAR2,21,0.133453521444125,0.356062233127726,0.484694521741537,0.217988774075397,dN
hivrt,bias,FUBAR2,22,0.148516541444125,0.175951688026526,0.666795087948404,0.416234378606321,dN
hivrt,bias,FUBAR2,23,0.122205491444125,0.356191356804757,0.48668818877543,0.223153530826311,dN
hivrt,bias,FUBAR2,24,0.140444461444125,0.310430261848518,0.667610455239654,0.434170789924603,dN
hivrt,bias,FUBAR2,25,0.267146581444125,0.267759842542137,0.805775797361551,0.589112162069101,dN
hivrt,bias,FUBAR2,26,0.119623831444125,0.471022865618738,0.443730755681415,0.186262586696982,dN
hivrt,bias,FUBAR2,27,0.123662091444125,0.400066837561653,0.489084643665165,0.227621793513119,dN
hivrt,bias,FUBAR2,28,0.089708661444125,0.400551799926727,0.443314809244094,0.190121068152042,dN
hivrt,bias,FUBAR2,29,0.112565371444125,0.407648167704537,0.356657669517381,0.108700356913408,dN
hivrt,bias,FUBAR2,30,0.107169361444125,0.432125074282004,0.36367168989843,0.117900943796628,dN
hivrt,bias,FUBAR2,31,0.118507171444125,0.365177056888524,0.485001182889507,0.222954949238522,dN
hivrt,bias,FUBAR2,32,0.218809021444125,0.458463277363886,0.444057039377103,0.150977700141729,dN
hivrt,bias,FUBAR2,33,0.219938861444125,0.318014176174484,0.603099032574565,0.319488819208266,dN
hivrt,bias,FUBAR2,34,0.096910261444125,0.51763005538918,0.277229171616056,0.0610887825538051,dN
hivrt,bias,FUBAR2,35,0.205453171444125,0.491992613464926,0.440700835714075,0.154878033977812,dN
hivrt,bias,FUBAR2,36,0.287644321444125,0.156737029990082,0.878712021199338,0.692328159595399,dN
hivrt,bias,FUBAR2,37,0.098366431444125,0.579789041800051,0.28721409037197,0.0721451002452383,dN
hivrt,bias,FUBAR2,38,0.130242031444125,0.329858733141337,0.596652681087127,0.344902527324972,dN
hivrt,bias,FUBAR2,39,0.086542951444125,0.391280082198175,0.347464717245458,0.105681143761909,dN
hivrt,bias,FUBAR2,40,0.179796181444125,0.246544092266505,0.560281218740932,0.276562224439121,dN
hivrt,bias,FUBAR2,41,0.130080501444125,0.507993529824303,0.494387071858714,0.230087142562608,dN
hivrt,bias,FUBAR2,42,0.102962851444125,0.527488186220301,0.283896447929498,0.0651721743781636,dN
hivrt,bias,FUBAR2,43,0.157896901444125,0.445176905825928,0.428894963991895,0.160804368457539,dN
hivrt,bias,FUBAR2,44,0.253272901444125,0.250526391501057,0.839955255314637,0.653662924715907,dN
hivrt,bias,FUBAR2,45,0.034627301444125,0.424145298248357,0.258424634761189,0.0489903783488372,dN
hivrt,bias,FUBAR2,46,0.113981711444125,0.369170845321747,0.408237400488212,0.149771478124495,dN
hivrt,bias,FUBAR2,47,0.243232531444125,0.276182674116582,0.576306995159958,0.270786732273723,dN
hivrt,bias,FUBAR2,48,0.114232911444125,0.263162577600469,0.475418648590719,0.204256443116611,dN
hivrt,bias,FUBAR2,49,0.174739281444125,0.469947402483298,0.465381459607069,0.189811308455835,dN
hivrt,bias,FUBAR2,50,0.077779011444125,0.279478848171875,0.414198139275953,0.15363997507382,dN
hivrt,nobias,FUBAR1,1,-0.009784893463663,0.379670788043015,0.362144829023732,0.117686005460689,dN
hivrt,nobias,FUBAR1,2,0.00738990653633701,0.411085820961596,0.284775243170046,0.0572374206184798,dN
hivrt,nobias,FUBAR1,3,0.067226796536337,0.446052120862126,0.355858053990156,0.11490389456064,dN
hivrt,nobias,FUBAR1,4,-0.036238773463663,0.500241619530586,0.297868975132351,0.0779233419163881,dN
hivrt,nobias,FUBAR1,5,0.039518256536337,0.44195733682509,0.375891245536477,0.135130788587781,dN
hivrt,nobias,FUBAR1,6,0.154130886536337,0.529109604807238,0.436701747460295,0.170256076770159,dN
hivrt,nobias,FUBAR1,7,0.070575816536337,0.203361552087022,0.577338321391241,0.31211494753283,dN
hivrt,nobias,FUBAR1,8,0.090712396536337,0.355930884881163,0.386862312044755,0.126967075539493,dN
hivrt,nobias,FUBAR1,9,0.029906556536337,0.52167798419849,0.32536663434132,0.101889676484575,dN
hivrt,nobias,FUBAR1,10,0.085611826536337,0.354590525562017,0.488593165658834,0.228705697109159,dN
hivrt,nobias,FUBAR1,11,0.049288826536337,0.19910830412912,0.560718488113399,0.293581121435738,dN
hivrt,nobias,FUBAR1,12,0.052503456536337,0.569990703854656,0.292626509630026,0.0793819843700193,dN
hivrt,nobias,FUBAR1,13,0.078514386536337,0.471255670468991,0.374612552892431,0.131475227393905,dN
hivrt,nobias,FUBAR1,14,0.103241026536337,0.382906794679465,0.548683149240191,0.294514545290436,dN
hivrt,nobias,FUBAR1,15,0.061734916536337,0.452110623044477,0.368744900380797,0.12736794166494,dN
hivrt,nobias,FUBAR1,16,0.097708626536337,0.485994463780802,0.366711333721109,0.122135232510839,dN
hivrt,nobias,FUBAR1,17,0.018075356536337,0.4853977671587,0.342078636875419,0.112470302059232,dN
hivrt,nobias,FUBAR1,18,0.045850106536337,0.329068349323891,0.332957091226603,0.0830901321553274,dN
hivrt,nobias,FUBAR1,19,0.039776296536337,0.417544578519001,0.298094788913314,0.0670091091186297,dN
hivrt,nobias,FUBAR1,20,0.099817916536337,0.347037327802343,0.422988657846558,0.157907005382515,dN
hivrt,nobias,FUBAR1,21,0.009608786536337,0.59045203659692,0.238725494437767,0.0457436765465959,dN
hivrt,nobias,FUBAR1,22,0.00109283653633699,0.460718781814417,0.358294832758137,0.123802950781825,dN
hivrt,nobias,FUBAR1,23,-0.002507653463663,0.440812816018352,0.293686232493017,0.0687824413202362,dN
hivrt,nobias,FUBAR1,24,0.079269866536337,0.533168869025567,0.286271937932992,0.0660991440173376,dN
hivrt,nobias,FUBAR1,25,0.114002806536337,0.505854339901202,0.397534380261883,0.146123639665838,dN
hivrt,nobias,FUBAR1,26,0.037435276536337,0.55210442325804,0.271683309651021,0.0638682590243512,dN
hivrt,nobias,FUBAR1,27,0.059337046536337,0.322478363462244,0.432642847592128,0.171432816633369,dN
hivrt,nobias,FUBAR1,28,0.021336916536337,0.418835076654992,0.348562809745701,0.110484745408034,dN
hivrt,nobias,FUBAR1,29,0.041851676536337,0.404359034006653,0.416015768127857,0.167313858632432,dN
hivrt,nobias,FUBAR1,30,0.056705476536337,0.366186032654404,0.33731218660412,0.090625293983324,dN
hivrt,nobias,FUBAR1,31,-0.013563403463663,0.488844273226981,0.260475519149083,0.0481795909043363,dN
hivrt,nobias,FUBAR1,32,0.019084376536337,0.56269720217064,0.322512227591427,0.103407409930336,dN
hivrt,nobias,FUBAR1,33,0.026834956536337,0.292280579006794,0.343983571843294,0.0889196618515591,dN
hivrt,nobias,FUBAR1,34,0.043764546536337,0.412721016443,0.516945774616982,0.269699769260983,dN
hivrt,nobias,FUBAR1,35,0.034640976536337,0.434888294040687,0.289263776191723,0.0626860643973275,dN
hivrt,nobias,FUBAR1,36,0.086339416536337,0.534140649397291,0.366105618304851,0.12740445528933,dN
hivrt,nobias,FUBAR1,37,0.085082356536337,0.416065252152132,0.394441748834934,0.142387045856727,dN
hivrt,nobias,FUBAR1,38,0.009757376536337,0.50008683609252,0.29612094371929,0.0781401786752191,dN
hivrt,nobias,FUBAR1,39,0.117893586536337,0.291846868489365,0.481501651576405,0.205740916694768,dN
hivrt,nobias,FUBAR1,40,0.068743256536337,0.434830066852095,0.438988949294558,0.188479984108792,dN
hivrt,nobias,FUBAR1,41,0.049458536536337,0.38619693023696,0.365399999816475,0.118544873638415,dN
hivrt,nobias,FUBAR1,42,0.048881896536337,0.415813975514245,0.375405504685024,0.130966792449524,dN
hivrt,nobias,FUBAR1,43,0.045524116536337,0.602327280190518,0.235707266371167,0.0417456876377197,dN
hivrt,nobias,FUBAR1,44,0.095020836536337,0.365124602081537,0.56735663832538,0.317078291430392,dN
hivrt,nobias,FUBAR1,45,0.019672016536337,0.488773169139277,0.27586113070866,0.0604301738796681,dN
hivrt,nobias,FUBAR1,46,0.092593536536337,0.458776292220356,0.447756279860246,0.194237378139871,dN
hivrt,nobias,FUBAR1,47,0.027922766536337,0.497450504012078,0.357692750047137,0.125639579000561,dN
hivrt,nobias,FUBAR1,48,0.062223816536337,0.364087406721222,0.48520342352552,0.229872971325639,dN
hivrt,nobias,FUBAR1,49,0.099083896536337,0.458125283746153,0.327964655676446,0.0862658285669005,dN
hivrt,nobias,FUBAR1,50,0.081117526536337,0.366149638642417,0.527517942839738,0.27343373621191,dN
hivrt,nobias,FUBAR2,1,-0.047891893463663,0.401651664974899,0.335930801620199,0.09539168929635,dN
hivrt,nobias,FUBAR2,2,0.017979806536337,0.40032646578471,0.304130550029065,0.0713187248916985,dN
hivrt,nobias,FUBAR2,3,0.060630386536337,0.421701662984919,0.379502514933544,0.133729145683545,dN
hivrt,nobias,FUBAR2,4,-0.063800363463663,0.489616410030139,0.305465805599264,0.0790564418835443,dN
hivrt,nobias,FUBAR2,5,0.049008706536337,0.416981705686386,0.40984813038836,0.162107929531689,dN
hivrt,nobias,FUBAR2,6,0.225706686536337,0.506483441169678,0.546160901423641,0.251655001232313,dN
hivrt,nobias,FUBAR2,7,0.080702946536337,0.177511888450518,0.68259850834894,0.447249015823899,dN
hivrt,nobias,FUBAR2,8,0.077832716536337,0.357480880447612,0.397188326736869,0.13927212156825,dN
hivrt,nobias,FUBAR2,9,0.029417496536337,0.548458292585643,0.31028876404163,0.0927842014607189,dN
hivrt,nobias,FUBAR2,10,0.076961096536337,0.348720771433895,0.490175944295786,0.231299859015113,dN
hivrt,nobias,FUBAR2,11,0.070766656536337,0.160488387377968,0.68718768064219,0.451738796327124,dN
hivrt,nobias,FUBAR2,12,0.055933116536337,0.550506354848984,0.326690057544122,0.102544533890099,dN
hivrt,nobias,FUBAR2,13,0.069480276536337,0.460316039226858,0.385271964874647,0.141273707788974,dN
hivrt,nobias,FUBAR2,14,0.102989186536337,0.386567712382837,0.555333080383864,0.30250297352311,dN
hivrt,nobias,FUBAR2,15,0.064429466536337,0.432373481604604,0.403968910791502,0.156213303800347,dN
hivrt,nobias,FUBAR2,16,0.111349296536337,0.482518474894622,0.399325647741203,0.146893094996184,dN
hivrt,nobias,FUBAR2,17,0.046241586536337,0.47370850321122,0.388722399413467,0.148376595601261,dN
hivrt,nobias,FUBAR2,18,0.044724136536337,0.308734012621904,0.360686352378621,0.104257235724615,dN
hivrt,nobias,FUBAR2,19,0.035111276536337,0.390631209024896,0.314934299471509,0.0777014426851461,dN
hivrt,nobias,FUBAR2,20,0.106127216536337,0.363034631561306,0.422271539704392,0.157759506153625,dN
hivrt,nobias,FUBAR2,21,0.022851986536337,0.569409691015592,0.264572861311058,0.0618295400127094,dN
hivrt,nobias,FUBAR2,22,-0.015728893463663,0.453803268464506,0.364006910528,0.127642165729057,dN
hivrt,nobias,FUBAR2,23,0.017059136536337,0.411600225936485,0.328985877028592,0.0933923996782805,dN
hivrt,nobias,FUBAR2,24,0.095241606536337,0.497570257983953,0.330054939952355,0.09341654061004,dN
hivrt,nobias,FUBAR2,25,0.176017166536337,0.489512057747504,0.500481962478993,0.223976610869072,dN
hivrt,nobias,FUBAR2,26,0.048530856536337,0.529445044921694,0.306423661791503,0.086341936944815,dN
hivrt,nobias,FUBAR2,27,0.052698016536337,0.347840468864302,0.401457394336715,0.145803105119894,dN
hivrt,nobias,FUBAR2,28,0.039804986536337,0.39677869017429,0.390420189218661,0.143123890561003,dN
hivrt,nobias,FUBAR2,29,0.053731966536337,0.397563629569138,0.43484068684534,0.183283004556421,dN
hivrt,nobias,FUBAR2,30,0.052835046536337,0.346213578530319,0.357271524296993,0.105643740916331,dN
hivrt,nobias,FUBAR2,31,-0.053936683463663,0.501508908103444,0.259694801714006,0.0449595011562055,dN
hivrt,nobias,FUBAR2,32,0.026900526536337,0.542695767983956,0.345275277615546,0.118917321771494,dN
hivrt,nobias,FUBAR2,33,0.032463466536337,0.265696750768855,0.37068752506342,0.107828602075241,dN
hivrt,nobias,FUBAR2,34,0.054978366536337,0.401550645038582,0.53108229158149,0.283566535148589,dN
hivrt,nobias,FUBAR2,35,0.040827506536337,0.4073862029202,0.320070085241776,0.0836782601569574,dN
hivrt,nobias,FUBAR2,36,0.082209886536337,0.518978457370851,0.390348550882684,0.147405857251039,dN
hivrt,nobias,FUBAR2,37,0.095208586536337,0.421483772934571,0.40224654981414,0.147997565529551,dN
hivrt,nobias,FUBAR2,38,-0.016717223463663,0.501725114056798,0.295521604698437,0.0776269954880108,dN
hivrt,nobias,FUBAR2,39,0.163427406536337,0.282337217660867,0.531998116379352,0.24685012763824,dN
hivrt,nobias,FUBAR2,40,0.077913616536337,0.421236956669947,0.481320596238126,0.228122591569605,dN
hivrt,nobias,FUBAR2,41,0.057451426536337,0.382682363105678,0.393047918503192,0.141852719411801,dN
hivrt,nobias,FUBAR2,42,0.044546766536337,0.475924172296427,0.34091285536567,0.108631526539505,dN
hivrt,nobias,FUBAR2,43,0.042380796536337,0.594753230899018,0.248332173590725,0.0510308502737664,dN
hivrt,nobias,FUBAR2,44,0.119638186536337,0.320934638760886,0.685035959714548,0.462884272913933,dN
hivrt,nobias,FUBAR2,45,0.021611756536337,0.487404277080162,0.281934679644591,0.0649649887850355,dN
hivrt,nobias,FUBAR2,46,0.123296266536337,0.446853452318998,0.502604114725818,0.24177707988855,dN
hivrt,nobias,FUBAR2,47,0.031100416536337,0.48536904814734,0.369676367236035,0.134373586268389,dN
hivrt,nobias,FUBAR2,48,0.072983766536337,0.383522367145734,0.491709266008335,0.237016744481111,dN
hivrt,nobias,FUBAR2,49,0.158275456536337,0.412656010830159,0.423216031989744,0.148590064215187,dN
hivrt,nobias,FUBAR2,50,0.078988256536337,0.397415687959102,0.492266826576688,0.237738154368418,dN
vertrho,bias,FUBAR1,1,0.099441467444125,0.604903326064934,0.276763712810398,0.0663099987561255,dN
vertrho,bias,FUBAR1,2,0.113090020444125,0.550959697898496,0.338638082882897,0.103322402346282,dN
vertrho,bias,FUBAR1,3,0.098889741444125,0.582373826001548,0.296176018005254,0.0781388293539977,dN
vertrho,bias,FUBAR1,4,0.160040222444125,0.604627932272788,0.326883336581342,0.0825167243573715,dN
vertrho,bias,FUBAR1,5,0.130540811444125,0.732064278518512,0.250723485369423,0.0467286058752344,dN
vertrho,bias,FUBAR1,6,0.166191841444125,0.453278493786618,0.480027840891692,0.206906637846083,dN
vertrho,bias,FUBAR1,7,0.143562741444125,0.448181190841436,0.426304555814065,0.163185078595643,dN
vertrho,bias,FUBAR1,8,0.099479744444125,0.56060489512586,0.313117944189947,0.0886487629741223,dN
vertrho,bias,FUBAR1,9,0.109892021444125,0.53297712060283,0.284025759670413,0.0638450045924929,dN
