site,dataset,rep,biastype,empdn,empds
48,vertrho,27,bias,0.181126460707,0.409087143876
49,vertrho,27,bias,0.0397827331838,0.374305603559
50,vertrho,27,bias,0.0385497421265,0.620694944237
51,vertrho,27,bias,0.0780232931665,0.0
52,vertrho,27,bias,0.073602590228,0.257903149945
53,vertrho,27,bias,0.0587864103947,0.603404990379
54,vertrho,27,bias,0.0613364916521,0.531562757391
55,vertrho,27,bias,0.0,0.266941450997
56,vertrho,27,bias,0.0195453487915,0.0942830908194
57,vertrho,27,bias,0.118587107892,0.234124945143
58,vertrho,27,bias,0.245751132076,0.470679640082
59,vertrho,27,bias,0.0307410902333,0.950784367601
60,vertrho,27,bias,0.0623801847655,0.0
61,vertrho,27,bias,0.0,0.721326029205
62,vertrho,27,bias,0.0876575232255,0.0563602072561
63,vertrho,27,bias,0.200831461809,0.160598278955
64,vertrho,27,bias,0.221114336301,0.130020548104
65,vertrho,27,bias,0.341753240228,0.755912549849
66,vertrho,27,bias,0.222780553379,0.0
67,vertrho,27,bias,0.168959211232,0.143057409413
68,vertrho,27,bias,0.284204554676,0.242774149503
69,vertrho,27,bias,0.159316492688,0.69644142012
70,vertrho,27,bias,0.193951335865,0.471909913478
71,vertrho,27,bias,0.322994028243,0.50858750618
72,vertrho,27,bias,0.222312755172,0.768334182918
73,vertrho,27,bias,0.302459611504,0.868151176301
74,vertrho,27,bias,0.124943021584,0.354017495748
75,vertrho,27,bias,0.308573090391,0.519687796463
76,vertrho,27,bias,0.0659708362826,0.0
77,vertrho,27,bias,0.0,0.765648901362
78,vertrho,27,bias,0.0113891369438,0.150753421689
79,vertrho,27,bias,0.0345941364297,0.560269085362
80,vertrho,27,bias,0.0,0.469789090824
81,vertrho,27,bias,0.149561779548,0.162906160252
82,vertrho,27,bias,0.273389975943,0.329159833218
83,vertrho,27,bias,0.14855722077,0.10097920289
84,vertrho,27,bias,0.384056561143,0.297288925969
85,vertrho,27,bias,0.195971935699,0.384162457137
86,vertrho,27,bias,0.181521732268,0.605463918506
87,vertrho,27,bias,0.217662334418,0.129122213123
88,vertrho,27,bias,0.153466378707,0.133876220316
89,vertrho,27,bias,0.326163939541,0.635279663261
90,vertrho,27,bias,0.196072332289,0.753589256713
91,vertrho,27,bias,0.474785832611,0.163679053527
92,vertrho,27,bias,0.228625301447,0.0
93,vertrho,27,bias,0.295240149859,0.279909501056
94,vertrho,27,bias,0.180457602602,0.209721409812
95,vertrho,27,bias,0.3283469233,0.454916938127
96,vertrho,27,bias,0.12623527898,0.25287983541
97,vertrho,27,bias,0.243932139001,0.240425796836
98,vertrho,27,bias,0.184752743606,0.154484504132
99,vertrho,27,bias,0.262149569697,0.0737342245721
100,vertrho,27,bias,0.240647996584,0.221316204911
1,vertrho,27,nobias,0.0,0.547032494265
2,vertrho,27,nobias,0.0,0.266941450997
3,vertrho,27,nobias,0.0,0.280136709683
4,vertrho,27,nobias,0.0,0.547032494265
5,vertrho,27,nobias,0.0,0.266269204968
6,vertrho,27,nobias,0.0107728541966,0.512078439777
7,vertrho,27,nobias,0.0,0.547032494265
8,vertrho,27,nobias,0.0,0.513174213134
9,vertrho,27,nobias,0.0,0.140871699167
10,vertrho,27,nobias,0.0,0.27753800573
11,vertrho,27,nobias,0.0470264779984,0.538693942688
12,vertrho,27,nobias,0.0,0.350491261991
13,vertrho,27,nobias,0.0194271907686,0.197755461341
14,vertrho,27,nobias,0.0,0.577775818302
15,vertrho,27,nobias,0.00967906011879,0.787315383265
16,vertrho,27,nobias,0.0,0.547032494265
17,vertrho,27,nobias,0.0,0.547032494265
18,vertrho,27,nobias,0.19601609152,0.393080437792
19,vertrho,27,nobias,0.108960924597,0.252321155078
20,vertrho,27,nobias,0.159193637989,0.0
21,vertrho,27,nobias,0.371285360166,0.620647859358
22,vertrho,27,nobias,0.0138599652487,0.607053100661
23,vertrho,27,nobias,0.0,0.458027716745
24,vertrho,27,nobias,0.325129530914,0.86966936246
25,vertrho,27,nobias,0.0,0.415261393839
26,vertrho,27,nobias,0.0372545812708,0.537614975395
27,vertrho,27,nobias,0.0349890776835,0.651168739518
28,vertrho,27,nobias,0.0950415379366,0.49294703902
29,vertrho,27,nobias,0.202403231677,0.278316219396
30,vertrho,27,nobias,0.0,0.554506537765
31,vertrho,27,nobias,0.367956644931,0.852331940274
32,vertrho,27,nobias,0.0134676013956,0.56583528961
33,vertrho,27,nobias,0.0114739358794,0.263976154015
34,vertrho,27,nobias,0.180435805196,0.688171190788
35,vertrho,27,nobias,0.0180635261223,0.439073411286
36,vertrho,27,nobias,0.0,0.579812227692
37,vertrho,27,nobias,0.158190418399,0.787370033875
38,vertrho,27,nobias,0.0570439684305,0.915902757605
39,vertrho,27,nobias,0.0152465892814,0.865864748225
40,vertrho,27,nobias,0.173803969167,0.882081195874
41,vertrho,27,nobias,0.264702890266,0.282133162853
42,vertrho,27,nobias,0.0162841133716,0.389209472969
43,vertrho,27,nobias,0.00963272944636,0.638924855331
44,vertrho,27,nobias,0.19773059047,0.394858273367
45,vertrho,27,nobias,0.295965203738,0.484054379634
46,vertrho,27,nobias,0.526529296963,0.0
47,vertrho,27,nobias,0.0803068368702,0.156973049587
48,vertrho,27,nobias,0.410943236325,0.202313507354
49,vertrho,27,nobias,0.199368123514,0.224476703934
50,vertrho,27,nobias,0.0,0.387846025982
51,vertrho,27,nobias,0.0,0.865864748225
52,vertrho,27,nobias,0.0532339367519,0.703451161378
53,vertrho,27,nobias,0.016617275538,0.0
54,vertrho,27,nobias,0.257264340445,0.452099125533
55,vertrho,27,nobias,0.0605788470765,0.0
56,vertrho,27,nobias,0.232021808762,0.151331369958
57,vertrho,27,nobias,0.0412056442624,0.270775580675
58,vertrho,27,nobias,0.367086852729,0.0
59,vertrho,27,nobias,0.135821023111,0.390972383397
60,vertrho,27,nobias,0.31012926586,0.153727685037
61,vertrho,27,nobias,0.0874267907925,0.429001498433
62,vertrho,27,nobias,0.0,0.412108850965
63,vertrho,27,nobias,0.0171041657209,0.697610533127
64,vertrho,27,nobias,0.222199303728,0.679203457508
65,vertrho,27,nobias,0.562128127891,0.212587245152
66,vertrho,27,nobias,0.249467166001,0.446477742653
67,vertrho,27,nobias,0.23152654279,0.0
68,vertrho,27,nobias,0.290149295731,0.62459858468
69,vertrho,27,nobias,0.253039059635,0.369595060496
70,vertrho,27,nobias,0.10350953336,0.0
71,vertrho,27,nobias,0.238509731964,0.397671799198
72,vertrho,27,nobias,0.355862434543,0.421824591981
73,vertrho,27,nobias,0.317577575977,0.308303943301
74,vertrho,27,nobias,0.400294385486,0.233083712506
75,vertrho,27,nobias,0.302011493114,0.241938039334
76,vertrho,27,nobias,0.385810837982,0.318501405664
77,vertrho,27,nobias,0.159916447543,0.531428761021
78,vertrho,27,nobias,0.138497528614,0.304415395186
79,vertrho,27,nobias,0.0451670320627,0.650141581484
80,vertrho,27,nobias,0.137692439831,0.226369825629
81,vertrho,27,nobias,0.159639707785,0.17619787864
82,vertrho,27,nobias,0.224647588154,0.0
83,vertrho,27,nobias,0.127788236596,0.588677685832
84,vertrho,27,nobias,0.350585743787,0.316197826956
85,vertrho,27,nobias,0.500625852211,0.0794688157244
86,vertrho,27,nobias,0.218054076748,0.493193254409
87,vertrho,27,nobias,0.23065956964,0.352309172174
88,vertrho,27,nobias,0.293911713803,0.807208384258
89,vertrho,27,nobias,0.258275663573,0.129778814375
90,vertrho,27,nobias,0.254248556226,0.695344030776
91,vertrho,27,nobias,0.330577133017,0.403439827004
92,vertrho,27,nobias,0.347536955843,0.0
93,vertrho,27,nobias,0.274450829344,0.119232603074
94,vertrho,27,nobias,0.40836001243,0.559406547239
95,vertrho,27,nobias,0.274458112589,0.0253387812189
96,vertrho,27,nobias,0.226994398165,0.564654403657
97,vertrho,27,nobias,0.200303251439,0.676691674251
98,vertrho,27,nobias,0.478341191963,0.308317770192
99,vertrho,27,nobias,0.144540354039,0.251061443898
100,vertrho,27,nobias,0.220596170394,0.487149374581
1,amine,28,bias,0.00909532950281,0.636413706553
2,amine,28,bias,0.10866631886,0.716029748021
3,amine,28,bias,0.0222445789376,0.873705571473
4,amine,28,bias,0.0235158409118,0.908410149921
5,amine,28,bias,0.0213763487755,0.483864729028
6,amine,28,bias,0.158475255647,0.826300496139
7,amine,28,bias,0.0433899837643,0.999399196073
8,amine,28,bias,0.0405528428317,0.689331332667
9,amine,28,bias,0.00176603771074,0.539271201439
10,amine,28,bias,0.00157420093548,0.70742875817
11,amine,28,bias,0.0183952886343,0.710972045826
12,amine,28,bias,0.278064670255,0.543351763826
13,amine,28,bias,0.0300792366659,0.734739447208
14,amine,28,bias,0.0650973704895,0.36041351413
15,amine,28,bias,0.0247223510817,0.925402356664
16,amine,28,bias,0.30401176336,0.773827685965
17,amine,28,bias,0.00845843152943,0.754970801989
18,amine,28,bias,0.0372501888453,0.958183679118
19,amine,28,bias,0.00193035816898,0.998741154067
20,amine,28,bias,0.0862643191985,0.484398137855
21,amine,28,bias,0.25466096336,0.959079228879
22,amine,28,bias,0.0681914163322,0.338611856032
23,amine,28,bias,0.423511921382,0.605840018892
24,amine,28,bias,0.0522280599975,0.763145267044
25,amine,28,bias,0.0122309252713,0.760105887591
26,amine,28,bias,0.0650662321844,0.584002686481
27,amine,28,bias,0.312804597154,0.736352767901
28,amine,28,bias,0.0655729685245,0.9293899254
29,amine,28,bias,0.227962117227,0.829165822464
30,amine,28,bias,0.0267714214428,0.771385953725
31,amine,28,bias,0.0128706068298,0.163070299628
32,amine,28,bias,0.0323527964268,0.469729056543
33,amine,28,bias,0.344233723335,0.816234400159
34,amine,28,bias,0.244214814798,0.919071258395
35,amine,28,bias,0.36542824007,0.717854812883
36,amine,28,bias,0.152723880035,0.889992628253
37,amine,28,bias,0.346049603721,0.669862770239
38,amine,28,bias,0.310277955969,0.80674056519
39,amine,28,bias,0.074447302047,0.386585001622
40,amine,28,bias,0.333287138574,0.929070024543
41,amine,28,bias,0.149318350647,0.788837372552
42,amine,28,bias,0.152013583723,0.457726053125
43,amine,28,bias,0.384811853138,0.743076096624
44,amine,28,bias,0.31027437346,0.898706165151
45,amine,28,bias,0.364064173212,0.487943379897
46,amine,28,bias,0.31684329758,0.581872882326
47,amine,28,bias,0.279055954015,0.734547047084
48,amine,28,bias,0.448955146405,0.864686364071
49,amine,28,bias,0.503370034078,0.861806253848
50,amine,28,bias,0.31775507271,0.733429476824
51,amine,28,bias,0.177139647198,0.463376282538
52,amine,28,bias,0.505158133932,0.925302247222
53,amine,28,bias,0.374262914396,0.868207057867
54,amine,28,bias,0.341736380367,0.853332810108
55,amine,28,bias,0.360749074441,0.735074208204
56,amine,28,bias,0.508868639065,0.765279078739
57,amine,28,bias,0.393646872496,0.543432214803
58,amine,28,bias,0.305662254495,0.683968052376
59,amine,28,bias,0.290845601809,0.743344051093
60,amine,28,bias,0.325969694537,0.626146823146
61,amine,28,bias,0.43067063495,0.653760845491
62,amine,28,bias,0.297665208127,0.712101870982
63,amine,28,bias,0.445017192569,0.689501484948
64,amine,28,bias,0.44425692843,0.679536076098
65,amine,28,bias,0.274539765918,0.797334517902
66,amine,28,bias,0.412025473215,0.671260743034
67,amine,28,bias,0.446534988329,0.584851321666
68,amine,28,bias,0.562093458138,0.81102204676
69,amine,28,bias,0.410492884228,0.682093316931
70,amine,28,bias,0.384997399266,0.711813817966
71,amine,28,bias,0.195952163327,0.911311640522
72,amine,28,bias,0.486463250766,0.632976905712
73,amine,28,bias,0.379069035225,0.363923609266
74,amine,28,bias,0.555433118763,0.693531825961
75,amine,28,bias,0.211223099688,0.780045258937
76,amine,28,bias,0.548987952708,0.712668556686
77,amine,28,bias,0.184494445726,0.627027264411
78,amine,28,bias,0.451990382898,0.527380717058
79,amine,28,bias,0.542007828674,0.758698214198
80,amine,28,bias,0.525172327695,0.730358148327
81,amine,28,bias,0.243378373354,0.55547937388
82,amine,28,bias,0.465522107409,0.535638138293
83,amine,28,bias,0.593400085456,0.793254695956
84,amine,28,bias,0.518389064993,0.48871622628
85,amine,28,bias,0.564883240288,0.508616972603
86,amine,28,bias,0.493264463866,0.751907443243
87,amine,28,bias,0.580757263075,0.750910544305
88,amine,28,bias,0.296783069488,0.510066084484
89,amine,28,bias,0.518570746539,0.519982459434
90,amine,28,bias,0.581342161451,0.837042834501
91,amine,28,bias,0.63282534571,0.846489336955
92,amine,28,bias,0.419434200961,0.505853607999
93,amine,28,bias,0.614531127475,0.651269044789
94,amine,28,bias,0.585836442775,0.643601052715
95,amine,28,bias,0.56955093872,0.789301037932
96,amine,28,bias,0.475319495085,0.491008920584
97,amine,28,bias,0.600047858062,0.751069608082
98,amine,28,bias,0.531350801105,0.777431026754
99,amine,28,bias,0.516437848796,0.580631735656
100,amine,28,bias,0.684172996996,0.634419097373
1,amine,28,nobias,0.00539178764628,0.964284786165
2,amine,28,nobias,0.0863023421168,0.77038329273
3,amine,28,nobias,0.0956473524173,0.755195820845
4,amine,28,nobias,0.00174745283701,0.992778819914
5,amine,28,nobias,0.000571103386994,0.96776687697
6,amine,28,nobias,0.0736728834803,0.96451278032
7,amine,28,nobias,0.000358632556608,0.930774740911
8,amine,28,nobias,0.0654988041533,0.865106828372
9,amine,28,nobias,0.128201165175,0.85794783225
10,amine,28,nobias,0.0,0.910068121304
11,amine,28,nobias,0.0344510295259,0.931954462636
12,amine,28,nobias,0.00773549263192,0.988176522876
13,amine,28,nobias,0.0687078009529,0.910356272971
14,amine,28,nobias,0.200210377471,0.837090200437
15,amine,28,nobias,0.0247309024024,0.911374163284
16,amine,28,nobias,0.00753813149285,0.734804207983
17,amine,28,nobias,0.066123940647,0.963395160301
18,amine,28,nobias,0.225976015122,0.789266949563
19,amine,28,nobias,0.182801840411,0.899684768855
20,amine,28,nobias,0.250687600883,0.779087712525
21,amine,28,nobias,0.27217785066,0.850349499162
22,amine,28,nobias,0.0535119876819,0.863704101166
23,amine,28,nobias,0.0551769271552,0.852675793126
24,amine,28,nobias,0.36181147242,0.605862863011
25,amine,28,nobias,0.134390513409,0.82407048911
26,amine,28,nobias,0.106606263887,0.814074368709
27,amine,28,nobias,0.176996542028,0.890138414543
28,amine,28,nobias,0.29904538265,0.809589772891
29,amine,28,nobias,0.0438504405022,0.964165873863
30,amine,28,nobias,0.298416681612,0.887350990436
31,amine,28,nobias,0.113579806358,0.906357494329
32,amine,28,nobias,0.032153722611,0.914660764157
33,amine,28,nobias,0.0624062187627,0.862459209927
34,amine,28,nobias,0.103568053742,0.830379573165
35,amine,28,nobias,0.425956985509,0.759289484135
36,amine,28,nobias,0.0946891169744,0.85390072135
37,amine,28,nobias,0.339420724172,0.75495502744
38,amine,28,nobias,0.332405113704,0.898794795469
39,amine,28,nobias,0.463095038807,0.876136184863
40,amine,28,nobias,0.465700025656,0.836350267321
41,amine,28,nobias,0.253141644012,0.914790089587
42,amine,28,nobias,0.360350707889,0.919886499571
43,amine,28,nobias,0.195066241412,0.881617624757
44,amine,28,nobias,0.5206750176,0.872366464925
45,amine,28,nobias,0.267913264608,0.903177698369
46,amine,28,nobias,0.5068678032,0.763754411214
47,amine,28,nobias,0.2114701301,0.86680668672
48,amine,28,nobias,0.224417755283,0.810792779484
49,amine,28,nobias,0.300357092506,0.793796465032
50,amine,28,nobias,0.424999461768,0.876380807039
51,amine,28,nobias,0.172641015759,0.806728976644
52,amine,28,nobias,0.173791658284,0.916123106029
53,amine,28,nobias,0.48886326706,0.771398317712
54,amine,28,nobias,0.377390345253,0.837894490664
55,amine,28,nobias,0.147529808787,0.7918990504
56,amine,28,nobias,0.585270534628,0.635985460205
57,amine,28,nobias,0.418919593583,0.744836707969
58,amine,28,nobias,0.428314053711,0.84407145434
59,amine,28,nobias,0.410461160907,0.847856366716
60,amine,28,nobias,0.297217288354,0.796167664008
61,amine,28,nobias,0.249492883862,0.854794252298
62,amine,28,nobias,0.572498528573,0.829997386458
63,amine,28,nobias,0.201293640512,0.852006149874
64,amine,28,nobias,0.509670117906,0.761555289817
65,amine,28,nobias,0.62724069095,0.817711803427
66,amine,28,nobias,0.340976054443,0.815957676384
67,amine,28,nobias,0.346039603529,0.80211644248
68,amine,28,nobias,0.577306184943,0.578568899842
69,amine,28,nobias,0.286772484892,0.682386503546
70,amine,28,nobias,0.563212888979,0.790148753887
71,amine,28,nobias,0.323108857692,0.780950208345
72,amine,28,nobias,0.533244564282,0.652523797417
73,amine,28,nobias,0.489286582166,0.731660040745
74,amine,28,nobias,0.47625222578,0.890213499797
75,amine,28,nobias,0.57222087135,0.80190581229
76,amine,28,nobias,0.318083722965,0.937777514835
77,amine,28,nobias,0.504414585247,0.779368251175
78,amine,28,nobias,0.505697146461,0.83201677981
79,amine,28,nobias,0.527462380645,0.820932937024
80,amine,28,nobias,0.586938518662,0.807805635599
81,amine,28,nobias,0.6004660008,0.694348022984
82,amine,28,nobias,0.474647683946,0.736055710202
83,amine,28,nobias,0.544879860205,0.75941936435
84,amine,28,nobias,0.462675831173,0.818772129348
85,amine,28,nobias,0.571797617658,0.794903870949
86,amine,28,nobias,0.588934400738,0.828085290277
87,amine,28,nobias,0.662700564987,0.704421449432
88,amine,28,nobias,0.513987683608,0.794236616865
89,amine,28,nobias,0.469682975738,0.651408207126
90,amine,28,nobias,0.675200260888,0.793658245589
91,amine,28,nobias,0.717846177804,0.789668327176
92,amine,28,nobias,0.639756181963,0.706071103368
93,amine,28,nobias,0.676365063812,0.787626664339
94,amine,28,nobias,0.452443558656,0.545556689183
95,amine,28,nobias,0.635445942202,0.802951419401
96,amine,28,nobias,0.697208070033,0.886026252861
97,amine,28,nobias,0.51943929616,0.691043268721
98,amine,28,nobias,0.667786737246,0.641064859818
99,amine,28,nobias,0.60365943663,0.800426093738
100,amine,28,nobias,0.402046898433,0.634005458404
1,camelid,28,bias,0.0,0.057217280893
2,camelid,28,bias,0.00522060532756,0.176872809393
3,camelid,28,bias,0.0,0.0484066608682
4,camelid,28,bias,0.00725878162181,0.0548389866138
5,camelid,28,bias,0.0,0.0
6,camelid,28,bias,0.0,0.12325099348
7,camelid,28,bias,0.0,0.124831178467
8,camelid,28,bias,0.0,0.0920765268938
9,camelid,28,bias,0.0,0.0373225507926
10,camelid,28,bias,0.0,0.108636626088
11,camelid,28,bias,0.136483465343,0.188423030922
12,camelid,28,bias,0.0,0.169866025477
13,camelid,28,bias,0.00634291921308,0.169473809213
14,camelid,28,bias,0.0,0.0920765268938
15,camelid,28,bias,0.0,0.0949601109591
16,camelid,28,bias,0.0766684034653,0.0784234214379
17,camelid,28,bias,0.0648778173262,0.590437587113
18,camelid,28,bias,0.0,0.0
19,camelid,28,bias,0.0815206061248,0.167666314648
20,camelid,28,bias,0.062269998464,0.659965156801
21,camelid,28,bias,0.0118131680588,0.0
22,camelid,28,bias,0.0,0.14494599544
23,camelid,28,bias,0.0187721778958,0.0327163563058
24,camelid,28,bias,0.00944258349577,0.0910144666713
25,camelid,28,bias,0.0,0.124831178467
26,camelid,28,bias,0.0134109697552,0.0350996262874
27,camelid,28,bias,0.00359485688008,0.342009583951
28,camelid,28,bias,0.0,0.0484066608682
29,camelid,28,bias,0.00296498862214,0.0414630838522
30,camelid,28,bias,0.00943160557911,0.1239998952
31,camelid,28,bias,0.022042156635,0.0660902009055
32,camelid,28,bias,0.327734230459,0.252665155158
33,camelid,28,bias,0.00523964848375,0.0564405095774
34,camelid,28,bias,0.0328460008237,0.166270773221
35,camelid,28,bias,0.0148260719668,0.0
36,camelid,28,bias,0.0367642796163,0.772115372794
37,camelid,28,bias,0.214584267607,0.393763276292
38,camelid,28,bias,0.0712978983282,0.164773969987
39,camelid,28,bias,0.108269349498,0.0827774071188
40,camelid,28,bias,0.0,0.108636626088
41,camelid,28,bias,0.0773442173552,0.16191484235
42,camelid,28,bias,0.0550852332352,0.0
43,camelid,28,bias,0.0781105399925,0.280938638061
44,camelid,28,bias,0.0715440313506,0.0
45,camelid,28,bias,0.00243101193914,0.491786757815
46,camelid,28,bias,0.0944597259882,0.258915475855
47,camelid,28,bias,0.0519795848388,0.167899275119
48,camelid,28,bias,0.211357358732,0.0337067016386
49,camelid,28,bias,0.277546168136,0.211311343833
50,camelid,28,bias,0.0296501419528,0.1316587966
51,camelid,28,bias,0.0,0.0353037928197
52,camelid,28,bias,0.00635495011191,0.0722650097073
53,camelid,28,bias,0.0,0.124831178467
54,camelid,28,bias,0.187817820836,0.156574106137
55,camelid,28,bias,0.0962146544485,0.332205707154
56,camelid,28,bias,0.0924939483919,0.0343156318258
57,camelid,28,bias,0.0101656592911,0.0859124413159
58,camelid,28,bias,0.0,0.124831178467
59,camelid,28,bias,0.0571212626827,0.0914257428451
60,camelid,28,bias,0.0554363426633,0.00752290346509
61,camelid,28,bias,0.00866179734408,0.0573780676238
62,camelid,28,bias,0.00523017249214,0.08286365902
63,camelid,28,bias,0.0139194550363,0.229149973462
64,camelid,28,bias,0.0037099813085,0.0623063311892
65,camelid,28,bias,0.0101313120225,0.129024107219
66,camelid,28,bias,0.00975281006646,0.222281135217
67,camelid,28,bias,0.0829832307174,0.140072542507
68,camelid,28,bias,0.0739738437673,0.111651949703
69,camelid,28,bias,0.0867914938297,0.035419479581
70,camelid,28,bias,0.0946598559395,0.0681255514896
71,camelid,28,bias,0.0506113342937,0.11761619174
72,camelid,28,bias,0.363780124941,0.284424676302
73,camelid,28,bias,0.0777873576991,0.127627376456
74,camelid,28,bias,0.0296415693818,0.120879386236
75,camelid,28,bias,0.0290930073618,0.253576670655
76,camelid,28,bias,0.0248573096183,0.237529287625
77,camelid,28,bias,0.131399748204,0.165009013748
78,camelid,28,bias,0.0619065206398,0.290587695145
79,camelid,28,bias,0.0744026705888,0.0784034195089
80,camelid,28,bias,0.0180761439914,0.0327145479634
81,camelid,28,bias,0.29189916204,0.584015315412
82,camelid,28,bias,0.084929617389,0.0349549610468
83,camelid,28,bias,0.103736727242,0.0612250176223
84,camelid,28,bias,0.0561277833259,0.532087072704
85,camelid,28,bias,0.0543946421074,0.494901480791
86,camelid,28,bias,0.118581159061,0.510301886384
87,camelid,28,bias,0.0600048535804,0.244453420923
88,camelid,28,bias,0.0601723434374,0.420012167777
89,camelid,28,bias,0.123289063646,0.167654338163
90,camelid,28,bias,0.0941382354627,0.0105165496199
91,camelid,28,bias,0.201151304261,0.0178175435204
92,camelid,28,bias,0.221364844336,0.143726914343
93,camelid,28,bias,0.0811000609886,0.165723712861
94,camelid,28,bias,0.0600442340625,0.48776314675
95,camelid,28,bias,0.395432726499,0.0
96,camelid,28,bias,0.0849483239671,0.0926480227822
97,camelid,28,bias,0.0845109158089,0.329004324653
98,camelid,28,bias,0.0380768694206,0.107027156854
99,camelid,28,bias,0.347538355394,0.0643982385153
100,camelid,28,bias,0.213819425741,0.0285998091831
1,camelid,28,nobias,0.00295070957141,0.176354967437
2,camelid,28,nobias,0.00296175306263,0.0906167074591
3,camelid,28,nobias,0.0,0.22644503779
4,camelid,28,nobias,0.0,0.312704664706
5,camelid,28,nobias,0.0,0.328324700207
6,camelid,28,nobias,0.0072233479118,0.134178143992
7,camelid,28,nobias,0.0,0.111080680465
8,camelid,28,nobias,0.0,0.257917969654
9,camelid,28,nobias,0.0,0.131888123808
10,camelid,28,nobias,0.00399109546121,0.167160227152
11,camelid,28,nobias,0.027991328792,0.0
12,camelid,28,nobias,0.00277899828805,0.0420166697966
13,camelid,28,nobias,0.020556325958,0.24732065079
14,camelid,28,nobias,0.0,0.185690008477
15,camelid,28,nobias,0.0547139439073,0.0849953331719
16,camelid,28,nobias,0.0246231360778,0.142685574448
17,camelid,28,nobias,0.0,0.129382551429
18,camelid,28,nobias,0.067932445642,0.197101097436
19,camelid,28,nobias,0.00295790026969,0.1115793534
20,camelid,28,nobias,0.0441166371584,0.135459132246
21,camelid,28,nobias,0.0740229051237,0.245210390124
22,camelid,28,nobias,0.00293247491842,0.218454251812
23,camelid,28,nobias,0.238438822728,0.326755390042
24,camelid,28,nobias,0.050353100257,0.00628445420089
25,camelid,28,nobias,0.248335415886,0.124558779353
26,camelid,28,nobias,0.00360106564371,0.280588044295
27,camelid,28,nobias,0.0444628457573,0.242866643918
28,camelid,28,nobias,0.0455851883655,0.153527664544
29,camelid,28,nobias,0.0261488752335,0.167922836416
30,camelid,28,nobias,0.0722419518132,0.154996771395
31,camelid,28,nobias,0.0279401904659,0.0683824332189
32,camelid,28,nobias,0.0184408756024,0.100259442863
33,camelid,28,nobias,0.0167055439425,0.0720784876082
34,camelid,28,nobias,0.0355706555355,0.122320966396
35,camelid,28,nobias,0.139865693765,0.0925950738126
36,camelid,28,nobias,0.113515949868,0.197098839516
37,camelid,28,nobias,0.00361026771299,0.169670365395
38,camelid,28,nobias,0.0157486597255,0.128947898192
39,camelid,28,nobias,0.0722939853305,0.174232821205
40,camelid,28,nobias,0.00865561443335,0.144837307465
41,camelid,28,nobias,0.0280142999202,0.0717586107294
42,camelid,28,nobias,0.0193385838557,0.106282486936
43,camelid,28,nobias,0.00361026771299,0.169670365395
44,camelid,28,nobias,0.0273463514407,0.068545494756
45,camelid,28,nobias,0.209290763471,0.127989024463
46,camelid,28,nobias,0.0598039768754,0.0485085400625
47,camelid,28,nobias,0.0,0.110864672863
48,camelid,28,nobias,0.0181418724914,0.556297792576
49,camelid,28,nobias,0.321674400867,0.084356057141
50,camelid,28,nobias,0.00476475912568,0.0
51,camelid,28,nobias,0.00738770556583,0.138642453658
52,camelid,28,nobias,0.0767279950838,0.0708471509433
53,camelid,28,nobias,0.0683166967327,0.120270952909
54,camelid,28,nobias,0.11455224157,0.12719082056
55,camelid,28,nobias,0.00296411699158,0.0586512488303
56,camelid,28,nobias,0.0137100606312,0.277893339261
57,camelid,28,nobias,0.134612797807,0.169663910655
58,camelid,28,nobias,0.0521548640134,0.115268662875
59,camelid,28,nobias,0.0184892583419,0.114093148209
60,camelid,28,nobias,0.100490919988,0.494777438599
61,camelid,28,nobias,0.051785611245,0.0589878859388
62,camelid,28,nobias,0.00523964848375,0.0681388545878
63,camelid,28,nobias,0.03340875975,0.650426486045
64,camelid,28,nobias,0.196949555312,0.0963583102564
65,camelid,28,nobias,0.0,0.108636626088
66,camelid,28,nobias,0.0916091830188,0.192768725608
67,camelid,28,nobias,0.0701592360555,0.157208830376
68,camelid,28,nobias,0.193450266332,0.0486982795067
69,camelid,28,nobias,0.0,0.0724003071457
70,camelid,28,nobias,0.0233897624486,0.278857874569
71,camelid,28,nobias,0.0192379336888,0.246304806778
72,camelid,28,nobias,0.0915391375414,0.26368337393
73,camelid,28,nobias,0.0950629101193,0.097620928034
74,camelid,28,nobias,0.025482238426,0.257929910489
75,camelid,28,nobias,0.0779374035506,0.14619060081
76,camelid,28,nobias,0.0556611990049,0.0858211818289
77,camelid,28,nobias,0.0943020910101,0.109699097648
78,camelid,28,nobias,0.275419342617,0.0
79,camelid,28,nobias,0.0570088547295,0.332066968612
80,camelid,28,nobias,0.0297454268175,0.81063244197
81,camelid,28,nobias,0.0328155635032,0.218290544737
82,camelid,28,nobias,0.117198369865,0.106264933914
83,camelid,28,nobias,0.0381335980759,0.140395618373
84,camelid,28,nobias,0.0842492656417,0.133047475008
85,camelid,28,nobias,0.0348582524743,0.0583448881466
86,camelid,28,nobias,0.102895042784,0.0980639509602
87,camelid,28,nobias,0.0588423657865,0.155933482466
88,camelid,28,nobias,0.0628278363049,0.151779578347
89,camelid,28,nobias,0.219021065399,0.102915555772
90,camelid,28,nobias,0.149941100516,0.411166315962
91,camelid,28,nobias,0.173158478753,0.126911521556
92,camelid,28,nobias,0.0443623847302,0.571267507778
93,camelid,28,nobias,0.0260503320823,0.729055296809
94,camelid,28,nobias,0.061101032881,0.134419122613
95,camelid,28,nobias,0.320822640335,0.44677478601
