site,dataset,rep,biastype,dn,ds
23,hivrt,26,nobias,0.0,0.0117531036802,empirical
24,hivrt,26,nobias,0.00322807646167,0.0128511554258,empirical
25,hivrt,26,nobias,0.00322245175851,0.0784405863395,empirical
26,hivrt,26,nobias,0.0153584955759,0.0446733295356,empirical
27,hivrt,26,nobias,0.0,0.00671178540711,empirical
28,hivrt,26,nobias,0.00443330282423,0.0937764096611,empirical
29,hivrt,26,nobias,0.0265545093021,0.39185693837,empirical
30,hivrt,26,nobias,0.00420546326323,0.0569515415477,empirical
31,hivrt,26,nobias,0.0,0.0928597630551,empirical
32,hivrt,26,nobias,0.01302183108,0.111521332608,empirical
33,hivrt,26,nobias,0.00850362987412,0.0,empirical
34,hivrt,26,nobias,0.00272189781819,0.13993047882,empirical
35,hivrt,26,nobias,0.0,0.0544106013286,empirical
36,hivrt,26,nobias,0.00259830667373,0.0,empirical
37,hivrt,26,nobias,0.0,0.0785231385676,empirical
38,hivrt,26,nobias,0.104499142534,0.0,empirical
39,hivrt,26,nobias,0.0,0.0,empirical
40,hivrt,26,nobias,0.00169608564139,0.0,empirical
41,hivrt,26,nobias,0.0309841479736,0.125850576414,empirical
42,hivrt,26,nobias,0.00434800043607,0.0675168921362,empirical
43,hivrt,26,nobias,0.0,0.0785231385676,empirical
44,hivrt,26,nobias,0.0036116651064,0.134461171247,empirical
45,hivrt,26,nobias,0.0127887511365,0.140315952718,empirical
46,hivrt,26,nobias,0.00393525089928,0.0,empirical
47,hivrt,26,nobias,0.00756870665518,0.0780528026392,empirical
48,hivrt,26,nobias,0.0176515633572,0.0298465848327,empirical
49,hivrt,26,nobias,0.0,0.0,empirical
50,hivrt,26,nobias,0.00560385842887,0.0,empirical
51,hivrt,26,nobias,0.0352196151859,0.0670715481754,empirical
52,hivrt,26,nobias,0.0,0.0738290615156,empirical
53,hivrt,26,nobias,0.0121136174166,0.093618838533,empirical
54,hivrt,26,nobias,0.00481722942597,0.0,empirical
55,hivrt,26,nobias,0.0159238037418,0.0,empirical
56,hivrt,26,nobias,0.0409393599611,0.0922503997092,empirical
57,hivrt,26,nobias,0.0362050620583,0.0,empirical
58,hivrt,26,nobias,0.0,0.0785231385676,empirical
59,hivrt,26,nobias,0.0,0.0,empirical
60,hivrt,26,nobias,0.0205903455494,0.0,empirical
61,hivrt,26,nobias,0.0424858502474,0.1286406296,empirical
62,hivrt,26,nobias,0.0,0.0,empirical
63,hivrt,26,nobias,0.00649389624189,0.0382468294546,empirical
64,hivrt,26,nobias,0.104295745208,0.0375771767718,empirical
65,hivrt,26,nobias,0.0569758993733,0.634165773904,empirical
66,hivrt,26,nobias,0.0351737348399,0.0,empirical
67,hivrt,26,nobias,0.00384330527677,0.0676368716489,empirical
68,hivrt,26,nobias,0.0119870707231,0.0,empirical
69,hivrt,26,nobias,0.0249161307827,0.0405381422275,empirical
70,hivrt,26,nobias,0.0185243309106,0.0446072103234,empirical
71,hivrt,26,nobias,0.0806448035235,0.073883219688,empirical
72,hivrt,26,nobias,0.0191758140548,0.060747099271,empirical
73,hivrt,26,nobias,0.0766189935869,0.0842935817108,empirical
74,hivrt,26,nobias,0.050063501517,0.0382441304509,empirical
75,hivrt,26,nobias,0.0170240289239,0.0915765408265,empirical
76,hivrt,26,nobias,0.029578878391,0.133862827387,empirical
77,hivrt,26,nobias,0.050526315268,0.0,empirical
78,hivrt,26,nobias,0.147632825489,0.0,empirical
79,hivrt,26,nobias,0.0,NA,empirical
80,hivrt,26,nobias,0.0,0.0,empirical
81,hivrt,26,nobias,0.0126321885083,0.00706319860083,empirical
82,hivrt,26,nobias,0.00517028290348,0.0,empirical
83,hivrt,26,nobias,0.00609709833769,0.0,empirical
84,hivrt,26,nobias,0.143287184123,0.0734933326305,empirical
85,hivrt,26,nobias,0.0228088170079,0.128184540726,empirical
86,hivrt,26,nobias,0.00598963397659,0.174651948271,empirical
87,hivrt,26,nobias,0.0105109980487,0.0312102375207,empirical
88,hivrt,26,nobias,0.174781307899,0.0,empirical
89,hivrt,26,nobias,0.0502180201014,0.0150189686196,empirical
90,hivrt,26,nobias,0.0961523137457,0.0,empirical
91,hivrt,26,nobias,0.0321930750969,0.0,empirical
92,hivrt,26,nobias,0.00886920032973,0.224768223496,empirical
93,hivrt,26,nobias,0.0905880001908,0.0103059715425,empirical
94,hivrt,26,nobias,0.0863390348918,0.0,empirical
95,hivrt,26,nobias,0.0677737432457,0.0152132741274,empirical
96,hivrt,26,nobias,0.0501625542217,0.0465748211145,empirical
97,hivrt,26,nobias,0.0206192085011,0.0381812621298,empirical
98,hivrt,26,nobias,0.0205213407545,0.0669628785516,empirical
99,hivrt,26,nobias,0.0350893241576,0.133570217908,empirical
100,hivrt,26,nobias,0.0210588801423,0.0,empirical
1,vertrho,26,bias,0.0182295832027,0.613697552603,empirical
2,vertrho,26,bias,0.0581256778039,0.354445670821,empirical
3,vertrho,26,bias,0.0107210599907,0.672020230964,empirical
4,vertrho,26,bias,0.0,0.713264715707,empirical
5,vertrho,26,bias,0.0,0.0,empirical
6,vertrho,26,bias,0.0116014621565,0.197448609733,empirical
7,vertrho,26,bias,0.0,0.0,empirical
8,vertrho,26,bias,0.0,0.626630338844,empirical
9,vertrho,26,bias,0.0,0.916790174111,empirical
10,vertrho,26,bias,0.0,0.222151558545,empirical
11,vertrho,26,bias,0.0,0.0,empirical
12,vertrho,26,bias,0.0,0.162083482588,empirical
13,vertrho,26,bias,0.0533375109676,0.411912592381,empirical
14,vertrho,26,bias,0.0,0.27093203067,empirical
15,vertrho,26,bias,0.0,0.626630338844,empirical
16,vertrho,26,bias,0.0228536842984,0.385534661455,empirical
17,vertrho,26,bias,0.164776339012,0.501225549201,empirical
18,vertrho,26,bias,0.0,0.675793623067,empirical
19,vertrho,26,bias,0.119551513977,0.439939239079,empirical
20,vertrho,26,bias,0.0,0.245505370169,empirical
21,vertrho,26,bias,0.0102862737448,0.42262525528,empirical
22,vertrho,26,bias,0.295600885873,0.703038663017,empirical
23,vertrho,26,bias,0.0691364146542,0.249576409985,empirical
24,vertrho,26,bias,0.0,0.0,empirical
25,vertrho,26,bias,0.0,0.266941450997,empirical
26,vertrho,26,bias,0.204397702757,0.57678444404,empirical
27,vertrho,26,bias,0.188574750859,0.509179839659,empirical
28,vertrho,26,bias,0.341943094347,0.251978412333,empirical
29,vertrho,26,bias,0.0,0.0,empirical
30,vertrho,26,bias,0.0108061229135,0.166805745567,empirical
31,vertrho,26,bias,0.0991746252655,0.387632977071,empirical
32,vertrho,26,bias,0.0141709369424,0.0,empirical
33,vertrho,26,bias,0.0311690339553,0.0747263989821,empirical
34,vertrho,26,bias,0.0511999947687,0.369731256843,empirical
35,vertrho,26,bias,0.396981673948,0.745442159289,empirical
36,vertrho,26,bias,0.0350924116364,0.414803644805,empirical
37,vertrho,26,bias,0.0150490425148,0.242137462299,empirical
38,vertrho,26,bias,0.0733807175061,0.382637254322,empirical
39,vertrho,26,bias,0.0262801777304,0.0953868662801,empirical
40,vertrho,26,bias,0.136081406244,0.19678310492,empirical
41,vertrho,26,bias,0.349381396621,0.28441771648,empirical
42,vertrho,26,bias,0.0304992286736,0.256995040262,empirical
43,vertrho,26,bias,0.29006248339,0.288441453554,empirical
44,vertrho,26,bias,0.300441934774,0.56971320807,empirical
45,vertrho,26,bias,0.217659992652,0.157883042889,empirical
46,vertrho,26,bias,0.0,0.956668638891,empirical
47,vertrho,26,bias,0.0,0.0,empirical
48,vertrho,26,bias,0.239763429352,0.255988839319,empirical
49,vertrho,26,bias,0.00949674658578,0.0,empirical
50,vertrho,26,bias,0.0175923736504,0.172276624529,empirical
51,vertrho,26,bias,0.0479416541154,0.243608690255,empirical
52,vertrho,26,bias,0.156948149937,0.239096759668,empirical
53,vertrho,26,bias,0.101629755666,0.16587984413,empirical
54,vertrho,26,bias,0.056800989513,0.40758700285,empirical
55,vertrho,26,bias,0.0,0.266941450997,empirical
56,vertrho,26,bias,0.165296756418,0.102498069141,empirical
57,vertrho,26,bias,0.295660180492,0.454703476278,empirical
58,vertrho,26,bias,0.0,0.82475742427,empirical
59,vertrho,26,bias,0.239882790872,0.778578801811,empirical
60,vertrho,26,bias,0.118733980782,0.0,empirical
61,vertrho,26,bias,0.281890234402,0.166869186402,empirical
62,vertrho,26,bias,0.1034767031,0.293966970071,empirical
63,vertrho,26,bias,0.128494327403,0.136670205557,empirical
64,vertrho,26,bias,0.0460363244572,0.412559180083,empirical
65,vertrho,26,bias,0.200400780833,0.0178581724061,empirical
66,vertrho,26,bias,0.268355624958,0.287743518648,empirical
67,vertrho,26,bias,0.198419763094,0.630715382037,empirical
68,vertrho,26,bias,0.0861268457157,0.651688759906,empirical
69,vertrho,26,bias,0.0827768194178,0.480428235849,empirical
70,vertrho,26,bias,0.365228044209,0.852263272624,empirical
71,vertrho,26,bias,0.168977511252,0.290937658163,empirical
72,vertrho,26,bias,0.281817210349,0.0915634525155,empirical
73,vertrho,26,bias,0.300005772013,0.646818726496,empirical
74,vertrho,26,bias,0.10881120695,0.896219474782,empirical
75,vertrho,26,bias,0.242114286148,0.455480314232,empirical
76,vertrho,26,bias,0.285559157557,0.859738989712,empirical
77,vertrho,26,bias,0.142672917829,0.220826112935,empirical
78,vertrho,26,bias,0.170198587956,0.776593941469,empirical
79,vertrho,26,bias,0.447695139198,0.250080110716,empirical
80,vertrho,26,bias,0.144981720667,0.824877070154,empirical
81,vertrho,26,bias,0.0974990816956,0.0450255660015,empirical
82,vertrho,26,bias,0.152049618287,0.258680417849,empirical
83,vertrho,26,bias,0.24845885157,0.578358799205,empirical
84,vertrho,26,bias,0.184479249283,0.250560491806,empirical
85,vertrho,26,bias,0.15007833268,0.164943352871,empirical
86,vertrho,26,bias,0.488878708122,0.0571580039885,empirical
87,vertrho,26,bias,0.298079190669,0.0,empirical
88,vertrho,26,bias,0.405568303814,0.0889523580212,empirical
89,vertrho,26,bias,0.0403509650933,0.252110447146,empirical
90,vertrho,26,bias,0.25611301838,0.882976142664,empirical
91,vertrho,26,bias,0.297700072443,0.381783380184,empirical
92,vertrho,26,bias,0.263214982885,0.139108533243,empirical
93,vertrho,26,bias,0.27982053405,0.238848362659,empirical
94,vertrho,26,bias,0.110450282759,0.642368661711,empirical
95,vertrho,26,bias,0.111502059771,0.642723866104,empirical
96,vertrho,26,bias,0.191602915132,0.219754358621,empirical
97,vertrho,26,bias,0.0161810032931,0.447546716142,empirical
98,vertrho,26,bias,0.163782590441,0.258680417849,empirical
99,vertrho,26,bias,0.15912538172,0.667471890837,empirical
100,vertrho,26,bias,0.11162129614,0.543498909702,empirical
1,vertrho,26,nobias,0.0,0.392786042443,empirical
2,vertrho,26,nobias,0.0,0.464846958141,empirical
3,vertrho,26,nobias,0.011442019507,0.404926917163,empirical
4,vertrho,26,nobias,0.0,0.257684079333,empirical
5,vertrho,26,nobias,0.0,0.358037778483,empirical
6,vertrho,26,nobias,0.0699941542544,0.241710247893,empirical
7,vertrho,26,nobias,0.0,0.532460499096,empirical
8,vertrho,26,nobias,0.0107971499768,0.513500974093,empirical
9,vertrho,26,nobias,0.0,0.54555729152,empirical
10,vertrho,26,nobias,0.0,0.514644722896,empirical
11,vertrho,26,nobias,0.0230509565098,0.536055887976,empirical
12,vertrho,26,nobias,0.0245129156462,0.681581042234,empirical
13,vertrho,26,nobias,0.228276449945,0.64040881582,empirical
14,vertrho,26,nobias,0.0484807579445,0.603680872996,empirical
15,vertrho,26,nobias,0.0,0.515683108795,empirical
16,vertrho,26,nobias,0.0390661724899,0.399482579949,empirical
17,vertrho,26,nobias,0.0110922900224,0.548639464471,empirical
18,vertrho,26,nobias,0.0,0.640134935581,empirical
19,vertrho,26,nobias,0.0,0.727477545827,empirical
20,vertrho,26,nobias,0.0,0.0,empirical
21,vertrho,26,nobias,0.0228223076731,0.941624122032,empirical
22,vertrho,26,nobias,0.0165168177062,0.664072082702,empirical
23,vertrho,26,nobias,0.0258159102439,0.285218816573,empirical
24,vertrho,26,nobias,0.0,0.31623805513,empirical
25,vertrho,26,nobias,0.303115926383,0.375495043985,empirical
26,vertrho,26,nobias,0.165523972602,0.581145255785,empirical
27,vertrho,26,nobias,0.184873559255,0.129705162225,empirical
28,vertrho,26,nobias,0.0,0.82475742427,empirical
29,vertrho,26,nobias,0.0,0.266941450997,empirical
30,vertrho,26,nobias,0.0637619582865,0.667947054856,empirical
31,vertrho,26,nobias,0.0129922445568,0.949390915142,empirical
32,vertrho,26,nobias,0.037854966481,0.357545716475,empirical
33,vertrho,26,nobias,0.0199800214188,0.0,empirical
34,vertrho,26,nobias,0.0756016552717,0.147975304136,empirical
35,vertrho,26,nobias,0.126000644868,0.247683297039,empirical
36,vertrho,26,nobias,0.234204670479,0.246769000765,empirical
37,vertrho,26,nobias,0.0999799989985,0.782383693643,empirical
38,vertrho,26,nobias,0.214853031748,0.463954068495,empirical
39,vertrho,26,nobias,0.0,0.723887563189,empirical
40,vertrho,26,nobias,0.0202384595236,0.912926738462,empirical
41,vertrho,26,nobias,0.0183450583124,0.721087280378,empirical
42,vertrho,26,nobias,0.13525946039,0.467912795135,empirical
43,vertrho,26,nobias,0.280751454744,0.309291409457,empirical
44,vertrho,26,nobias,0.129824090179,0.496784608971,empirical
45,vertrho,26,nobias,0.0842574265439,0.457958862508,empirical
46,vertrho,26,nobias,0.0223891827267,0.195840760525,empirical
47,vertrho,26,nobias,0.0526040674532,0.848331656679,empirical
48,vertrho,26,nobias,0.0501238147301,0.368047891848,empirical
49,vertrho,26,nobias,0.0110344721654,0.453505178339,empirical
50,vertrho,26,nobias,0.104744133252,0.473803607576,empirical
51,vertrho,26,nobias,0.427321214857,0.0,empirical
52,vertrho,26,nobias,0.200130088013,0.880614275757,empirical
53,vertrho,26,nobias,0.153766286288,0.185860127086,empirical
54,vertrho,26,nobias,0.213975276911,0.753234728292,empirical
55,vertrho,26,nobias,0.399395714492,0.171877227244,empirical
56,vertrho,26,nobias,0.0677476113125,0.178706826318,empirical
57,vertrho,26,nobias,0.216091316581,0.31490140162,empirical
58,vertrho,26,nobias,0.263016193341,0.525428344796,empirical
59,vertrho,26,nobias,0.257255572901,0.24032508888,empirical
60,vertrho,26,nobias,0.0,0.392786042443,empirical
61,vertrho,26,nobias,0.383861945038,0.0594159101775,empirical
62,vertrho,26,nobias,0.152271702706,0.0,empirical
63,vertrho,26,nobias,0.291465140039,0.465754391293,empirical
64,vertrho,26,nobias,0.145145212643,0.251577261415,empirical
65,vertrho,26,nobias,0.510309808092,0.0,empirical
66,vertrho,26,nobias,0.0861433680025,0.24391876357,empirical
67,vertrho,26,nobias,0.198522681769,0.0,empirical
68,vertrho,26,nobias,0.294927964027,0.866559756784,empirical
69,vertrho,26,nobias,0.0234295134206,0.262919997963,empirical
70,vertrho,26,nobias,0.0535841396621,0.666718835072,empirical
71,vertrho,26,nobias,0.24529793179,0.972893807706,empirical
72,vertrho,26,nobias,0.205076069259,0.738176181369,empirical
73,vertrho,26,nobias,0.0158238208809,0.259900851075,empirical
74,vertrho,26,nobias,0.109051493382,0.446637081862,empirical
75,vertrho,26,nobias,0.322423318648,0.351870083609,empirical
76,vertrho,26,nobias,0.318669028515,0.25461734664,empirical
77,vertrho,26,nobias,0.334289834225,0.410663074147,empirical
78,vertrho,26,nobias,0.339668458736,0.0,empirical
79,vertrho,26,nobias,0.0403440081951,0.513061533532,empirical
80,vertrho,26,nobias,0.276232699263,0.331155370759,empirical
81,vertrho,26,nobias,0.250771256293,0.442067980667,empirical
82,vertrho,26,nobias,0.100125527364,0.248993356432,empirical
83,vertrho,26,nobias,0.510085615164,0.0912321085818,empirical
84,vertrho,26,nobias,0.396710889388,0.318887308586,empirical
85,vertrho,26,nobias,0.244801345727,0.358292149475,empirical
86,vertrho,26,nobias,0.163402640208,0.25660225198,empirical
87,vertrho,26,nobias,0.286879511713,0.222277595648,empirical
88,vertrho,26,nobias,0.08870221091,0.297660366159,empirical
89,vertrho,26,nobias,0.403208028719,0.784278070484,empirical
90,vertrho,26,nobias,0.187471197763,0.595972377967,empirical
91,vertrho,26,nobias,0.406440631804,0.319139302989,empirical
92,vertrho,26,nobias,0.344183612599,0.0,empirical
93,vertrho,26,nobias,0.291716322792,0.269786441911,empirical
94,vertrho,26,nobias,0.307379059343,0.632569455468,empirical
95,vertrho,26,nobias,0.255275986016,0.493042600388,empirical
96,vertrho,26,nobias,0.191656050888,0.421954749007,empirical
97,vertrho,26,nobias,0.437866056374,0.174012771568,empirical
98,vertrho,26,nobias,0.171577075263,0.245136987407,empirical
99,vertrho,26,nobias,0.264996905587,0.533687174376,empirical
100,vertrho,26,nobias,0.435562178252,0.418905177544,empirical
1,amine,27,bias,0.00314302212397,0.635290568496,empirical
2,amine,27,bias,0.000952235631413,0.633149146236,empirical
3,amine,27,bias,0.020713073644,0.928766611016,empirical
4,amine,27,bias,0.0187480005385,0.619119660218,empirical
5,amine,27,bias,0.00228742260822,0.0793562975688,empirical
6,amine,27,bias,0.00682389248595,0.721381832696,empirical
7,amine,27,bias,0.00218751972694,0.645601637182,empirical
8,amine,27,bias,0.0214843576156,0.941816110667,empirical
9,amine,27,bias,0.0210687130513,0.604801690212,empirical
10,amine,27,bias,0.00667243283979,0.376632127111,empirical
11,amine,27,bias,0.0519272679284,0.39578651858,empirical
12,amine,27,bias,0.0309591754206,0.664217813635,empirical
13,amine,27,bias,0.0634094903093,0.852720733432,empirical
14,amine,27,bias,0.0119541011329,0.452140678317,empirical
15,amine,27,bias,0.0132409622568,0.783853289514,empirical
16,amine,27,bias,0.0756393484904,0.897788619652,empirical
17,amine,27,bias,0.225999694821,0.7507443652,empirical
18,amine,27,bias,0.243119424128,0.740033556397,empirical
19,amine,27,bias,0.349980961817,0.935557743593,empirical
20,amine,27,bias,0.0234889078452,0.940481663982,empirical
21,amine,27,bias,0.0617038393773,0.866914277038,empirical
22,amine,27,bias,0.0246974224493,0.771726558088,empirical
23,amine,27,bias,0.328501588244,0.731582210444,empirical
24,amine,27,bias,0.354867489071,0.593056033897,empirical
25,amine,27,bias,0.0974063808606,0.475193982189,empirical
26,amine,27,bias,0.236914256655,0.563888269206,empirical
27,amine,27,bias,0.283970248197,0.602653320549,empirical
28,amine,27,bias,0.0722326495361,0.915238570957,empirical
29,amine,27,bias,0.0434736151497,0.776906156278,empirical
30,amine,27,bias,0.174510351072,0.716823692731,empirical
31,amine,27,bias,0.303982088239,0.665946733193,empirical
32,amine,27,bias,0.0346267051259,0.746445604421,empirical
33,amine,27,bias,0.334178487542,0.696405512181,empirical
34,amine,27,bias,0.191901642871,0.57385699512,empirical
35,amine,27,bias,0.338886244617,0.486422661775,empirical
36,amine,27,bias,0.114956717867,0.892149688287,empirical
37,amine,27,bias,0.0971553079344,0.776203842126,empirical
38,amine,27,bias,0.159374181228,0.943456800075,empirical
39,amine,27,bias,0.432159628619,0.595889874875,empirical
40,amine,27,bias,0.129107810959,0.76531113056,empirical
41,amine,27,bias,0.236745815092,0.704644832894,empirical
42,amine,27,bias,0.113609989202,0.503217575138,empirical
43,amine,27,bias,0.128837121872,0.508960080093,empirical
44,amine,27,bias,0.0555859226763,0.95305986233,empirical
45,amine,27,bias,0.252810592448,0.625001799377,empirical
46,amine,27,bias,0.500878995869,0.924819010251,empirical
47,amine,27,bias,0.514891065164,0.649180549729,empirical
48,amine,27,bias,0.183777916469,0.858665084051,empirical
49,amine,27,bias,0.135799315489,0.762515524435,empirical
50,amine,27,bias,0.105462010445,0.875412714956,empirical
51,amine,27,bias,0.371557307615,0.578192694426,empirical
52,amine,27,bias,0.185594901154,0.963188038232,empirical
53,amine,27,bias,0.291729421032,0.823096161081,empirical
54,amine,27,bias,0.405376776172,0.615360110306,empirical
55,amine,27,bias,0.365270139958,0.652985892119,empirical
56,amine,27,bias,0.256151490925,0.788315914572,empirical
57,amine,27,bias,0.496733692049,0.828822558223,empirical
58,amine,27,bias,0.432009046692,0.77710659367,empirical
59,amine,27,bias,0.400487580873,0.625884611236,empirical
60,amine,27,bias,0.480875192392,0.661435288918,empirical
61,amine,27,bias,0.314540487464,0.580180418434,empirical
62,amine,27,bias,0.420559854781,0.728912752559,empirical
63,amine,27,bias,0.227435593449,0.687347268258,empirical
64,amine,27,bias,0.430735357161,0.399146801235,empirical
65,amine,27,bias,0.554079974797,0.811889116765,empirical
66,amine,27,bias,0.431609040429,0.785279153599,empirical
67,amine,27,bias,0.500128119527,0.82275816037,empirical
68,amine,27,bias,0.383495893535,0.580197261161,empirical
69,amine,27,bias,0.409204668332,0.427626064428,empirical
70,amine,27,bias,0.40726911437,0.696862811143,empirical
71,amine,27,bias,0.243208490165,0.589418194961,empirical
72,amine,27,bias,0.240678876376,0.590023607131,empirical
73,amine,27,bias,0.401303282445,0.737095136193,empirical
74,amine,27,bias,0.590432451582,0.548567881599,empirical
75,amine,27,bias,0.181589057656,0.657607776805,empirical
76,amine,27,bias,0.364622005812,0.735190902908,empirical
77,amine,27,bias,0.339979978424,0.57258824036,empirical
78,amine,27,bias,0.578678322326,0.702100676892,empirical
79,amine,27,bias,0.439868967526,0.771896690368,empirical
80,amine,27,bias,0.435765930459,0.472051017766,empirical
81,amine,27,bias,0.250778389353,0.630317013946,empirical
82,amine,27,bias,0.587634457703,0.698694563123,empirical
83,amine,27,bias,0.466965958471,0.808897564713,empirical
84,amine,27,bias,0.637872653794,0.737463719418,empirical
85,amine,27,bias,0.60064905623,0.693359044552,empirical
86,amine,27,bias,0.569703028605,0.709086439582,empirical
87,amine,27,bias,0.491103076044,0.773665912087,empirical
88,amine,27,bias,0.40424211128,0.688382415794,empirical
89,amine,27,bias,0.330257424227,0.3489365578,empirical
90,amine,27,bias,0.468570053813,0.689638182551,empirical
91,amine,27,bias,0.680137896417,0.812292023689,empirical
92,amine,27,bias,0.575449036719,0.522956035615,empirical
93,amine,27,bias,0.533208353526,0.523150902051,empirical
94,amine,27,bias,0.451140588602,0.769109133599,empirical
95,amine,27,bias,0.50597097899,0.363427881193,empirical
96,amine,27,bias,0.356210892651,0.625073775194,empirical
97,amine,27,bias,0.518239397406,0.590144961635,empirical
98,amine,27,bias,0.555936193331,0.71308306056,empirical
99,amine,27,bias,0.575706977617,0.610400973008,empirical
100,amine,27,bias,0.547724225304,0.360542232269,empirical
1,amine,27,nobias,0.0051658626916,0.926802358184,empirical
2,amine,27,nobias,0.0505455848887,0.79858588508,empirical
3,amine,27,nobias,0.000646711075613,0.981862405699,empirical
4,amine,27,nobias,0.0101268992618,0.787823386589,empirical
5,amine,27,nobias,0.135452165041,0.822116608109,empirical
6,amine,27,nobias,0.00344547440715,0.800646284355,empirical
7,amine,27,nobias,0.00501674114353,0.887997077407,empirical
8,amine,27,nobias,0.0554740570661,0.944843210381,empirical
9,amine,27,nobias,0.0,0.995624879381,empirical
10,amine,27,nobias,0.123170580692,0.895494059539,empirical
11,amine,27,nobias,0.120706078082,0.820326891112,empirical
12,amine,27,nobias,0.0117235268283,0.952407530019,empirical
13,amine,27,nobias,0.0348239312245,0.800620869364,empirical
14,amine,27,nobias,0.247011786119,0.867650327633,empirical
15,amine,27,nobias,0.227790414441,0.866040288064,empirical
16,amine,27,nobias,0.0125734120716,0.934220354699,empirical
17,amine,27,nobias,0.060104999645,0.918687088133,empirical
18,amine,27,nobias,0.0199916171317,0.986619238819,empirical
19,amine,27,nobias,0.0606253943153,0.766599359685,empirical
20,amine,27,nobias,0.0457063338339,0.961917205918,empirical
21,amine,27,nobias,0.330537438485,0.871886941035,empirical
22,amine,27,nobias,0.177239468502,0.890673958644,empirical
23,amine,27,nobias,0.0434626607568,0.874526407116,empirical
24,amine,27,nobias,0.0462582611635,0.930373205407,empirical
25,amine,27,nobias,0.359762409163,0.804536318016,empirical
26,amine,27,nobias,0.0314733246866,0.911366867049,empirical
27,amine,27,nobias,0.172944571545,0.856247103652,empirical
28,amine,27,nobias,0.307618047604,0.744982569182,empirical
29,amine,27,nobias,0.16804430228,0.868517309745,empirical
30,amine,27,nobias,0.324748299477,0.877218372444,empirical
31,amine,27,nobias,0.0966079410868,0.915266743033,empirical
32,amine,27,nobias,0.213376527187,0.862944357678,empirical
33,amine,27,nobias,0.123971762193,0.844571738258,empirical
34,amine,27,nobias,0.428186661251,0.912876341888,empirical
35,amine,27,nobias,0.21047500279,0.548680977878,empirical
36,amine,27,nobias,0.0327629265446,0.971155788638,empirical
37,amine,27,nobias,0.389615427221,0.73365403374,empirical
38,amine,27,nobias,0.267879546538,0.673070111858,empirical
39,amine,27,nobias,0.0908879086399,0.768455385849,empirical
40,amine,27,nobias,0.193328705759,0.848170828287,empirical
41,amine,27,nobias,0.403373014932,0.744627933413,empirical
42,amine,27,nobias,0.0456452995692,0.982146467291,empirical
43,amine,27,nobias,0.313837473424,0.735161445256,empirical
44,amine,27,nobias,0.277608864559,0.810393632309,empirical
45,amine,27,nobias,0.101093705882,0.893493718227,empirical
46,amine,27,nobias,0.292500122235,0.891085966054,empirical
47,amine,27,nobias,0.457257762142,0.841447954649,empirical
48,amine,27,nobias,0.166226116912,0.827455023201,empirical
49,amine,27,nobias,0.214926088189,0.850139458468,empirical
50,amine,27,nobias,0.3217436609,0.818439981132,empirical
51,amine,27,nobias,0.182115082502,0.818323353351,empirical
52,amine,27,nobias,0.353883328115,0.828743630647,empirical
53,amine,27,nobias,0.102422886094,0.927827222245,empirical
54,amine,27,nobias,0.50085343453,0.935272087655,empirical
55,amine,27,nobias,0.346320142477,0.833251070243,empirical
56,amine,27,nobias,0.492442545199,0.76754332344,empirical
57,amine,27,nobias,0.435571660186,0.810197146325,empirical
58,amine,27,nobias,0.509884041374,0.752665006067,empirical
59,amine,27,nobias,0.424599982054,0.860242030314,empirical
60,amine,27,nobias,0.568268245952,0.733443492619,empirical
61,amine,27,nobias,0.177791388351,0.852692210813,empirical
62,amine,27,nobias,0.30384484754,0.818658116932,empirical
63,amine,27,nobias,0.528338615637,0.826754420418,empirical
64,amine,27,nobias,0.538159185885,0.744391046,empirical
65,amine,27,nobias,0.551359513076,0.730396559528,empirical
66,amine,27,nobias,0.307921844025,0.732553066566,empirical
67,amine,27,nobias,0.414707093889,0.836151931497,empirical
68,amine,27,nobias,0.630498091851,0.794487415615,empirical
69,amine,27,nobias,0.551775227312,0.793519279745,empirical
70,amine,27,nobias,0.494387680855,0.683615795392,empirical
71,amine,27,nobias,0.536960690119,0.772449362087,empirical
72,amine,27,nobias,0.51168511751,0.683388230924,empirical
73,amine,27,nobias,0.643805615932,0.831816015292,empirical
74,amine,27,nobias,0.511213958906,0.822556699522,empirical
75,amine,27,nobias,0.547229663921,0.689905914271,empirical
76,amine,27,nobias,0.554337366572,0.76162435712,empirical
77,amine,27,nobias,0.394975442146,0.802575224974,empirical
78,amine,27,nobias,0.533256688792,0.668046442713,empirical
79,amine,27,nobias,0.651601153458,0.763640278016,empirical
80,amine,27,nobias,0.635089808356,0.77119193789,empirical
81,amine,27,nobias,0.412352863726,0.713315255417,empirical
82,amine,27,nobias,0.506328953478,0.64034746183,empirical
83,amine,27,nobias,0.635878022283,0.814972087327,empirical
84,amine,27,nobias,0.60097371754,0.686030162456,empirical
85,amine,27,nobias,0.592583944002,0.691038092938,empirical
86,amine,27,nobias,0.542139126477,0.824311962696,empirical
87,amine,27,nobias,0.647266937722,0.784770187271,empirical
88,amine,27,nobias,0.465010573143,0.708165295246,empirical
89,amine,27,nobias,0.665980245819,0.782718956959,empirical
90,amine,27,nobias,0.714273045577,0.701542630423,empirical
91,amine,27,nobias,0.620816242779,0.727193054235,empirical
92,amine,27,nobias,0.711207094576,0.728970256789,empirical
93,amine,27,nobias,0.737229809721,0.781902778674,empirical
94,amine,27,nobias,0.594995189837,0.647763543905,empirical
